Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2010-11,NOP,HOU,2011-04-06,12728,16867,,,,
2010-11,OKC,LAC,2011-04-06,18203,18203,,,,
2010-11,PHI,NYK,2011-04-06,18375,20328,,,,
2010-11,SAS,SAC,2011-04-06,18590,18418,,,,
2010-11,TOR,CLE,2011-04-06,14886,19800,,,,
2010-11,ATL,SAS,2011-04-05,17277,18047,,,,
2010-11,BOS,PHI,2011-04-05,18624,18624,,,,
2010-11,BRK,MIN,2011-04-05,13461,20049,,,,
2010-11,CHI,PHX,2011-04-05,21873,20917,,,,
2010-11,CLE,CHA,2011-04-05,19835,20562,,,,
2010-11,DEN,OKC,2011-04-05,18203,19155,,,,
2010-11,HOU,SAC,2011-04-05,15523,18055,,,,
2010-11,LAL,UTA,2011-04-05,18997,18997,,,,
2010-11,MEM,LAC,2011-04-05,15433,18119,,,,
2010-11,NYK,TOR,2011-04-05,19763,19812,,,,
2010-11,ORL,MIL,2011-04-05,18996,18846,,,,
2010-11,POR,GSW,2011-04-05,20551,21538,,,,
2010-11,WAS,DET,2011-04-05,18131,20356,,,,
2010-11,BOS,DET,2011-04-03,18624,18624,,,,
2010-11,BRK,MIA,2011-04-03,18711,20049,,,,
2010-11,CHA,WAS,2011-04-03,16444,19077,,,,
2010-11,HOU,ATL,2011-04-03,15993,18055,,,,
2010-11,LAL,DEN,2011-04-03,18997,18997,,,,
2010-11,NOP,IND,2011-04-03,13898,16867,,,,
2010-11,NYK,CLE,2011-04-03,19763,19812,,,,
2010-11,POR,DAL,2011-04-03,20534,21538,,,,
2010-11,SAC,UTA,2011-04-03,17215,17317,,,,
2010-11,SAS,PHX,2011-04-03,18581,18418,,,,
2010-11,TOR,ORL,2011-04-03,19800,19800,,,,
2010-11,CHI,TOR,2011-04-02,22228,20917,,,,
2010-11,GSW,DAL,2011-04-02,18128,19596,,,,
2010-11,LAC,OKC,2011-04-02,19060,19060,,,,
2010-11,MEM,MIN,2011-04-02,15327,18119,,,,
2010-11,MIL,PHI,2011-04-02,17079,18717,,,,
2010-11,ATL,BOS,2011-04-01,19763,18047,,,,
2010-11,DET,CHI,2011-04-01,22076,19971,,,,
2010-11,HOU,SAS,2011-04-01,18059,18055,,,,
2010-11,IND,MIL,2011-04-01,11177,18165,,,,
2010-11,MIN,MIA,2011-04-01,19096,19356,,,,
2010-11,NOP,MEM,2011-04-01,16561,16867,,,,
2010-11,ORL,CHA,2011-04-01,18969,18846,,,,
2010-11,PHI,BRK,2011-04-01,16695,20328,,,,
2010-11,PHX,LAC,2011-04-01,18422,19023,,,,
2010-11,POR,OKC,2011-04-01,20709,21538,,,,
2010-11,SAC,DEN,2011-04-01,15871,17317,,,,
2010-11,UTA,LAL,2011-04-01,19911,19911,,,,
2010-11,WAS,CLE,2011-04-01,17427,20356,,,,
2010-11,LAL,DAL,2011-03-31,18997,18997,,,,
2010-11,SAS,BOS,2011-03-31,18583,18418,,,,
2010-11,ATL,ORL,2011-03-30,15114,18047,,,,
2010-11,CHA,CLE,2011-03-30,12584,19077,,,,
2010-11,DEN,SAC,2011-03-30,17955,19155,,,,
2010-11,IND,DET,2011-03-30,9390,18165,,,,
2010-11,LAC,DAL,2011-03-30,19060,19060,,,,
2010-11,MEM,GSW,2011-03-30,13815,18119,,,,
2010-11,MIN,CHI,2011-03-30,19207,19356,,,,
2010-11,NOP,POR,2011-03-30,12575,16867,,,,
2010-11,NYK,BRK,2011-03-30,19763,19812,,,,
2010-11,PHI,HOU,2011-03-30,16635,20328,,,,
2010-11,PHX,OKC,2011-03-30,18033,19023,,,,
2010-11,TOR,MIL,2011-03-30,15906,19800,,,,
2010-11,WAS,MIA,2011-03-30,18916,20356,,,,
2010-11,BRK,HOU,2011-03-29,13866,20049,,,,
2010-11,CLE,MIA,2011-03-29,20562,20562,,,,
2010-11,OKC,GSW,2011-03-29,18203,18203,,,,
2010-11,SAC,PHX,2011-03-29,13774,17317,,,,
2010-11,CHA,MIL,2011-03-28,12368,19077,,,,
2010-11,CHI,PHI,2011-03-28,22210,20917,,,,
2010-11,IND,BOS,2011-03-28,15932,18165,,,,
2010-11,NYK,ORL,2011-03-28,19763,19812,,,,
2010-11,SAS,POR,2011-03-28,18583,18418,,,,
2010-11,UTA,WAS,2011-03-28,19724,19911,,,,
2010-11,CLE,ATL,2011-03-27,20226,20562,,,,
2010-11,GSW,WAS,2011-03-27,17723,19596,,,,
2010-11,LAL,NOP,2011-03-27,18997,18997,,,,
2010-11,MEM,SAS,2011-03-27,17098,18119,,,,
2010-11,MIA,HOU,2011-03-27,19825,19600,,,,
2010-11,MIN,BOS,2011-03-27,19178,19356,,,,
2010-11,OKC,POR,2011-03-27,18203,18203,,,,
2010-11,PHI,SAC,2011-03-27,16235,20328,,,,
2010-11,PHX,DAL,2011-03-27,17314,19023,,,,
2010-11,ATL,BRK,2011-03-26,17093,18047,,,,
2010-11,CHA,NYK,2011-03-26,19356,19077,,,,
2010-11,DET,IND,2011-03-26,19216,19971,,,,
2010-11,LAC,TOR,2011-03-26,19060,19060,,,,
2010-11,MIL,CHI,2011-03-26,18717,18717,,,,
2010-11,UTA,DAL,2011-03-26,19649,19911,,,,
2010-11,BOS,CHA,2011-03-25,18624,18624,,,,
2010-11,CHI,MEM,2011-03-25,22274,20917,,,,
2010-11,CLE,DET,2011-03-25,19907,20562,,,,
2010-11,DEN,WAS,2011-03-25,19308,19155,,,,
2010-11,GSW,TOR,2011-03-25,17504,19596,,,,
2010-11,IND,SAC,2011-03-25,13813,18165,,,,
2010-11,LAL,LAC,2011-03-25,18997,18997,,,,
2010-11,MIA,PHI,2011-03-25,19840,19600,,,,
2010-11,NYK,MIL,2011-03-25,19763,19812,,,,
2010-11,OKC,MIN,2011-03-25,18203,18203,,,,
2010-11,ORL,BRK,2011-03-25,19087,18846,,,,
2010-11,PHX,NOP,2011-03-25,18422,19023,,,,
2010-11,POR,SAS,2011-03-25,20644,21538,,,,
2010-11,DAL,MIN,2011-03-24,20296,19200,,,,
2010-11,UTA,NOP,2011-03-24,18840,19911,,,,
2010-11,BOS,MEM,2011-03-23,18624,18624,,,,
2010-11,CHA,IND,2011-03-23,14703,19077,,,,
2010-11,CLE,BRK,2011-03-23,18923,20562,,,,
2010-11,DEN,SAS,2011-03-23,19155,19155,,,,
2010-11,DET,MIA,2011-03-23,22076,19971,,,,
2010-11,HOU,GSW,2011-03-23,16623,18055,,,,
2010-11,LAC,WAS,2011-03-23,19060,19060,,,,
2010-11,MIL,SAC,2011-03-23,14122,18717,,,,
2010-11,NYK,ORL,2011-03-23,19763,19812,,,,
2010-11,OKC,UTA,2011-03-23,18203,18203,,,,
2010-11,PHI,ATL,2011-03-23,15199,20328,,,,
2010-11,PHX,TOR,2011-03-23,17865,19023,,,,
2010-11,ATL,CHI,2011-03-22,18203,18047,,,,
2010-11,LAL,PHX,2011-03-22,18997,18997,,,,
2010-11,POR,WAS,2011-03-22,20624,21538,,,,
2010-11,BRK,IND,2011-03-21,13792,20049,,,,
2010-11,CHI,SAC,2011-03-21,21873,20917,,,,
2010-11,CLE,ORL,2011-03-21,19343,20562,,,,
2010-11,DEN,TOR,2011-03-21,16258,19155,,,,
2010-11,MEM,UTA,2011-03-21,12688,18119,,,,
2010-11,NYK,BOS,2011-03-21,19763,19812,,,,
2010-11,SAS,GSW,2011-03-21,18443,18418,,,,
2010-11,ATL,DET,2011-03-20,17580,18047,,,,
2010-11,DAL,GSW,2011-03-20,20324,19200,,,,
2010-11,HOU,UTA,2011-03-20,14459,18055,,,,
2010-11,LAC,PHX,2011-03-20,19060,19060,,,,
2010-11,LAL,POR,2011-03-20,18997,18997,,,,
2010-11,MIL,NYK,2011-03-20,18052,18717,,,,
2010-11,MIN,SAC,2011-03-20,18993,19356,,,,
2010-11,OKC,TOR,2011-03-20,18203,18203,,,,
2010-11,WAS,BRK,2011-03-20,17761,20356,,,,
2010-11,LAC,CLE,2011-03-19,19060,19060,,,,
2010-11,MEM,IND,2011-03-19,17013,18119,,,,
2010-11,MIA,DEN,2011-03-19,19600,19600,,,,
2010-11,NOP,BOS,2011-03-19,18018,16867,,,,
2010-11,POR,PHI,2011-03-19,20637,21538,,,,
2010-11,SAS,CHA,2011-03-19,19075,18418,,,,
2010-11,ATL,MIA,2011-03-18,20024,18047,,,,
2010-11,DAL,SAS,2011-03-18,20614,19200,,,,
2010-11,DET,NYK,2011-03-18,22076,19971,,,,
2010-11,HOU,BOS,2011-03-18,18412,18055,,,,
2010-11,IND,CHI,2011-03-18,18165,18165,,,,
2010-11,LAL,MIN,2011-03-18,18997,18997,,,,
2010-11,MIL,BRK,2011-03-18,14563,18717,,,,
2010-11,OKC,CHA,2011-03-18,18203,18203,,,,
2010-11,ORL,DEN,2011-03-18,19113,18846,,,,
2010-11,PHX,GSW,2011-03-18,18422,19023,,,,
2010-11,SAC,PHI,2011-03-18,15373,17317,,,,
2010-11,TOR,WAS,2011-03-18,18017,19800,,,,
2010-11,BRK,CHI,2011-03-17,18351,20049,,,,
2010-11,NYK,MEM,2011-03-17,19763,19812,,,,
2010-11,POR,CLE,2011-03-17,20235,21538,,,,
2010-11,ATL,DEN,2011-03-16,14669,18047,,,,
2010-11,BOS,IND,2011-03-16,18624,18624,,,,
2010-11,DET,TOR,2011-03-16,15166,19971,,,,
2010-11,GSW,DAL,2011-03-16,19596,19596,,,,
2010-11,HOU,CHA,2011-03-16,14822,18055,,,,
2010-11,LAC,PHI,2011-03-16,19060,19060,,,,
2010-11,MIA,OKC,2011-03-16,20083,19600,,,,
2010-11,MIL,ORL,2011-03-16,13831,18717,,,,
2010-11,NOP,PHX,2011-03-16,13758,16867,,,,
2010-11,SAC,CLE,2011-03-16,13477,17317,,,,
2010-11,UTA,MIN,2011-03-16,19465,19911,,,,
2010-11,ATL,MIL,2011-03-15,13590,18047,,,,
2010-11,CHI,WAS,2011-03-15,22103,20917,,,,
2010-11,IND,NYK,2011-03-15,14164,18165,,,,
2010-11,POR,DAL,2011-03-15,20631,21538,,,,
2010-11,BRK,BOS,2011-03-14,18711,20049,,,,
2010-11,HOU,PHX,2011-03-14,16262,18055,,,,
2010-11,LAL,ORL,2011-03-14,18997,18997,,,,
2010-11,MEM,LAC,2011-03-14,15989,18119,,,,
2010-11,MIA,SAS,2011-03-14,20021,19600,,,,
2010-11,NOP,DEN,2011-03-14,11782,16867,,,,
2010-11,SAC,GSW,2011-03-14,14243,17317,,,,
2010-11,UTA,PHI,2011-03-14,19632,19911,,,,
2010-11,WAS,OKC,2011-03-14,17921,20356,,,,
2010-11,BOS,MIL,2011-03-13,18624,18624,,,,
2010-11,CLE,OKC,2011-03-13,19811,20562,,,,
2010-11,GSW,MIN,2011-03-13,17788,19596,,,,
2010-11,NYK,IND,2011-03-13,19763,19812,,,,
2010-11,PHX,ORL,2011-03-13,18091,19023,,,,
2010-11,TOR,CHA,2011-03-13,16557,19800,,,,
2010-11,ATL,POR,2011-03-12,15522,18047,,,,
2010-11,CHI,UTA,2011-03-12,22885,20917,,,,
2010-11,DAL,LAL,2011-03-12,20619,19200,,,,
2010-11,DEN,DET,2011-03-12,19155,19155,,,,
2010-11,HOU,SAS,2011-03-12,18245,18055,,,,
2010-11,MIA,MEM,2011-03-12,19600,19600,,,,
2010-11,MIL,PHI,2011-03-12,15832,18717,,,,
2010-11,NOP,SAC,2011-03-12,15530,16867,,,,
2010-11,WAS,LAC,2011-03-12,20278,20356,,,,
2010-11,BRK,LAC,2011-03-11,18711,20049,,,,
2010-11,CHA,POR,2011-03-11,18176,19077,,,,
2010-11,CHI,ATL,2011-03-11,22123,20917,,,,
2010-11,GSW,ORL,2011-03-11,19596,19596,,,,
2010-11,MIN,UTA,2011-03-11,18534,19356,,,,
2010-11,OKC,DET,2011-03-11,18203,18203,,,,
2010-11,PHI,BOS,2011-03-11,20614,20328,,,,
2010-11,SAS,SAC,2011-03-11,18712,18418,,,,
2010-11,TOR,IND,2011-03-11,14726,19800,,,,
2010-11,DAL,NYK,2011-03-10,20517,19200,,,,
2010-11,MIA,LAL,2011-03-10,19986,19600,,,,
2010-11,PHX,DEN,2011-03-10,17465,19023,,,,
2010-11,BOS,LAC,2011-03-09,18624,18624,,,,
2010-11,BRK,GSW,2011-03-09,13513,20049,,,,
2010-11,CHA,CHI,2011-03-09,15286,19077,,,,
2010-11,MEM,NYK,2011-03-09,17512,18119,,,,
2010-11,MIL,CLE,2011-03-09,12499,18717,,,,
2010-11,MIN,IND,2011-03-09,15153,19356,,,,
2010-11,NOP,DAL,2011-03-09,14472,16867,,,,
2010-11,PHI,OKC,2011-03-09,19283,20328,,,,
2010-11,SAC,ORL,2011-03-09,12728,17317,,,,
2010-11,SAS,DET,2011-03-09,18581,18418,,,,
2010-11,TOR,UTA,2011-03-09,14425,19800,,,,
2010-11,ATL,LAL,2011-03-08,19890,18047,,,,
2010-11,CLE,GSW,2011-03-08,19919,20562,,,,
2010-11,IND,PHI,2011-03-08,9466,18165,,,,
2010-11,MIA,POR,2011-03-08,19835,19600,,,,
2010-11,PHX,HOU,2011-03-08,17363,19023,,,,
2010-11,WAS,MIL,2011-03-08,16190,20356,,,,
2010-11,CHA,LAC,2011-03-07,16438,19077,,,,
2010-11,CHI,NOP,2011-03-07,21997,20917,,,,
2010-11,MEM,OKC,2011-03-07,13903,18119,,,,
2010-11,MIN,DAL,2011-03-07,13288,19356,,,,
2010-11,NYK,UTA,2011-03-07,19763,19812,,,,
2010-11,ORL,POR,2011-03-07,19001,18846,,,,
2010-11,SAC,HOU,2011-03-07,12561,17317,,,,
2010-11,ATL,NYK,2011-03-06,19560,18047,,,,
2010-11,CLE,NOP,2011-03-06,18754,20562,,,,
2010-11,DAL,MEM,2011-03-06,20102,19200,,,,
2010-11,DET,WAS,2011-03-06,17506,19971,,,,
2010-11,MIA,CHI,2011-03-06,19763,19600,,,,
2010-11,MIL,BOS,2011-03-06,16110,18717,,,,
2010-11,OKC,PHX,2011-03-06,18203,18203,,,,
2010-11,PHI,GSW,2011-03-06,11294,20328,,,,
2010-11,SAS,LAL,2011-03-06,18996,18418,,,,
2010-11,BRK,TOR,2011-03-05,18689,20049,,,,
2010-11,HOU,IND,2011-03-05,14965,18055,,,,
2010-11,LAC,DEN,2011-03-05,19060,19060,,,,
2010-11,POR,CHA,2011-03-05,20588,21538,,,,
2010-11,UTA,SAC,2011-03-05,19911,19911,,,,
2010-11,WAS,MIN,2011-03-05,18216,20356,,,,
2010-11,ATL,OKC,2011-03-04,17916,18047,,,,
2010-11,BOS,GSW,2011-03-04,18624,18624,,,,
2010-11,BRK,TOR,2011-03-04,18689,20049,,,,
2010-11,DAL,IND,2011-03-04,20385,19200,,,,
2010-11,LAL,CHA,2011-03-04,18997,18997,,,,
2010-11,MEM,NOP,2011-03-04,15367,18119,,,,
2010-11,MIL,PHX,2011-03-04,15011,18717,,,,
2010-11,NYK,CLE,2011-03-04,19763,19812,,,,
2010-11,ORL,CHI,2011-03-04,19207,18846,,,,
2010-11,PHI,MIN,2011-03-04,12008,20328,,,,
2010-11,SAS,MIA,2011-03-04,18581,18418,,,,
2010-11,MIA,ORL,2011-03-03,19600,19600,,,,
2010-11,UTA,DEN,2011-03-03,19524,19911,,,,
2010-11,ATL,CHI,2011-03-02,16928,18047,,,,
2010-11,BOS,PHX,2011-03-02,18624,18624,,,,
2010-11,CLE,SAS,2011-03-02,18795,20562,,,,
2010-11,DEN,CHA,2011-03-02,14255,19155,,,,
2010-11,DET,MIN,2011-03-02,13122,19971,,,,
2010-11,LAC,HOU,2011-03-02,19060,19060,,,,
2010-11,NYK,NOP,2011-03-02,19763,19812,,,,
2010-11,OKC,IND,2011-03-02,18203,18203,,,,
2010-11,SAC,POR,2011-03-02,12286,17317,,,,
2010-11,WAS,GSW,2011-03-02,17865,20356,,,,
2010-11,IND,GSW,2011-03-01,9557,18165,,,,
2010-11,MEM,SAS,2011-03-01,13480,18119,,,,
2010-11,MIL,DET,2011-03-01,11364,18717,,,,
2010-11,MIN,LAL,2011-03-01,17111,19356,,,,
2010-11,ORL,NYK,2011-03-01,19131,18846,,,,
2010-11,PHI,DAL,2011-03-01,13509,20328,,,,
2010-11,POR,HOU,2011-03-01,20272,21538,,,,
2010-11,TOR,NOP,2011-03-01,14704,19800,,,,
2010-11,BRK,PHX,2011-02-28,15836,20049,,,,
2010-11,DEN,ATL,2011-02-28,16163,19155,,,,
2010-11,SAC,LAC,2011-02-28,17317,17317,,,,
2010-11,UTA,BOS,2011-02-28,19911,19911,,,,
2010-11,WAS,CHI,2011-02-28,17873,20356,,,,
2010-11,CLE,PHI,2011-02-27,19882,20562,,,,
2010-11,IND,PHX,2011-02-27,14168,18165,,,,
2010-11,MIA,NYK,2011-02-27,19702,19600,,,,
2010-11,MIN,GSW,2011-02-27,16021,19356,,,,
2010-11,NOP,HOU,2011-02-27,17466,16867,,,,
2010-11,OKC,LAL,2011-02-27,18203,18203,,,,
2010-11,ORL,CHA,2011-02-27,18846,18846,,,,
2010-11,POR,ATL,2011-02-27,20642,21538,,,,
2010-11,SAS,MEM,2011-02-27,18581,18418,,,,
2010-11,TOR,DAL,2011-02-27,16827,19800,,,,
2010-11,DET,UTA,2011-02-26,18564,19971,,,,
2010-11,HOU,BRK,2011-02-26,17209,18055,,,,
2010-11,LAC,BOS,2011-02-26,19513,19060,,,,
2010-11,MEM,SAC,2011-02-26,16028,18119,,,,
2010-11,MIL,CHI,2011-02-26,18717,18717,,,,
2010-11,WAS,DAL,2011-02-26,19203,20356,,,,
2010-11,CHA,SAC,2011-02-25,15782,19077,,,,
2010-11,CLE,NYK,2011-02-25,20562,20562,,,,
2010-11,GSW,ATL,2011-02-25,19858,19596,,,,
2010-11,IND,UTA,2011-02-25,16205,18165,,,,
2010-11,LAL,LAC,2011-02-25,18997,18997,,,,
2010-11,MIA,WAS,2011-02-25,19825,19600,,,,
2010-11,MIN,NOP,2011-02-25,16965,19356,,,,
2010-11,ORL,OKC,2011-02-25,19011,18846,,,,
2010-11,PHI,DET,2011-02-25,15105,20328,,,,
2010-11,POR,DEN,2011-02-25,20659,21538,,,,
2010-11,SAS,BRK,2011-02-25,18581,18418,,,,
2010-11,TOR,PHX,2011-02-25,19004,19800,,,,
2010-11,CHI,MIA,2011-02-24,23024,20917,,,,
2010-11,DEN,BOS,2011-02-24,18524,19155,,,,
2010-11,CLE,HOU,2011-02-23,18027,20562,,,,
2010-11,DAL,UTA,2011-02-23,20379,19200,,,,
2010-11,IND,DET,2011-02-23,12214,18165,,,,
2010-11,MIN,MEM,2011-02-23,11497,19356,,,,
2010-11,NOP,LAC,2011-02-23,17537,16867,,,,
2010-11,NYK,MIL,2011-02-23,19763,19812,,,,
2010-11,ORL,SAC,2011-02-23,19146,18846,,,,
2010-11,PHI,WAS,2011-02-23,12704,20328,,,,
2010-11,PHX,ATL,2011-02-23,18254,19023,,,,
2010-11,POR,LAL,2011-02-23,20643,21538,,,,
2010-11,SAS,OKC,2011-02-23,18581,18418,,,,
2010-11,TOR,CHI,2011-02-23,18105,19800,,,,
2010-11,CHA,TOR,2011-02-22,12976,19077,,,,
2010-11,DEN,MEM,2011-02-22,14638,19155,,,,
2010-11,DET,HOU,2011-02-22,12353,19971,,,,
2010-11,GSW,BOS,2011-02-22,19738,19596,,,,
2010-11,LAL,ATL,2011-02-22,18997,18997,,,,
2010-11,MIA,SAC,2011-02-22,19754,19600,,,,
2010-11,MIL,MIN,2011-02-22,13106,18717,,,,
2010-11,OKC,LAC,2011-02-22,18203,18203,,,,
2010-11,WAS,IND,2011-02-22,14328,20356,,,,
2010-11,CHI,SAS,2011-02-17,22172,20917,,,,
2010-11,PHX,DAL,2011-02-17,17903,19023,,,,
2010-11,BOS,BRK,2011-02-16,18624,18624,,,,
2010-11,CLE,LAL,2011-02-16,20562,20562,,,,
2010-11,DAL,SAC,2011-02-16,20420,19200,,,,
2010-11,DET,IND,2011-02-16,12551,19971,,,,
2010-11,HOU,PHI,2011-02-16,14476,18055,,,,
2010-11,MIL,DEN,2011-02-16,16033,18717,,,,
2010-11,MIN,LAC,2011-02-16,15227,19356,,,,
2010-11,NYK,ATL,2011-02-16,19763,19812,,,,
2010-11,ORL,WAS,2011-02-16,19054,18846,,,,
2010-11,POR,NOP,2011-02-16,20650,21538,,,,
2010-11,TOR,MIA,2011-02-16,20156,19800,,,,
2010-11,UTA,GSW,2011-02-16,19911,19911,,,,
2010-11,CHI,CHA,2011-02-15,21391,20917,,,,
2010-11,GSW,NOP,2011-02-15,18276,19596,,,,
2010-11,IND,MIA,2011-02-15,18165,18165,,,,
2010-11,MEM,PHI,2011-02-15,11197,18119,,,,
2010-11,OKC,SAC,2011-02-15,18087,18203,,,,
2010-11,PHX,UTA,2011-02-15,16874,19023,,,,
2010-11,BRK,SAS,2011-02-14,13433,20049,,,,
2010-11,CHA,LAL,2011-02-14,19488,19077,,,,
2010-11,DET,ATL,2011-02-14,11844,19971,,,,
2010-11,HOU,DEN,2011-02-14,16450,18055,,,,
2010-11,MIL,LAC,2011-02-14,13111,18717,,,,
2010-11,MIN,POR,2011-02-14,11227,19356,,,,
2010-11,BOS,MIA,2011-02-13,18624,18624,,,,
2010-11,CLE,WAS,2011-02-13,19154,20562,,,,
2010-11,DET,POR,2011-02-13,15257,19971,,,,
2010-11,GSW,OKC,2011-02-13,19596,19596,,,,
2010-11,MEM,DEN,2011-02-13,15398,18119,,,,
2010-11,ORL,LAL,2011-02-13,19193,18846,,,,
2010-11,PHX,SAC,2011-02-13,17798,19023,,,,
2010-11,TOR,LAC,2011-02-13,19800,19800,,,,
2010-11,ATL,CHA,2011-02-12,16948,18047,,,,
2010-11,BRK,NYK,2011-02-12,18711,20049,,,,
2010-11,HOU,DAL,2011-02-12,17009,18055,,,,
2010-11,MIL,IND,2011-02-12,17046,18717,,,,
2010-11,MIN,PHI,2011-02-12,17011,19356,,,,
2010-11,NOP,CHI,2011-02-12,17831,16867,,,,
2010-11,SAC,OKC,2011-02-12,14987,17317,,,,
2010-11,WAS,SAS,2011-02-12,20435,20356,,,,
2010-11,CHA,BRK,2011-02-11,15386,19077,,,,
2010-11,CLE,LAC,2011-02-11,20562,20562,,,,
2010-11,DET,MIA,2011-02-11,22076,19971,,,,
2010-11,IND,MIN,2011-02-11,12559,18165,,,,
2010-11,MEM,MIL,2011-02-11,14749,18119,,,,
2010-11,NYK,LAL,2011-02-11,19763,19812,,,,
2010-11,ORL,NOP,2011-02-11,18944,18846,,,,
2010-11,PHI,SAS,2011-02-11,15501,20328,,,,
2010-11,TOR,POR,2011-02-11,15625,19800,,,,
2010-11,UTA,PHX,2011-02-11,19911,19911,,,,
2010-11,BOS,LAL,2011-02-10,18624,18624,,,,
2010-11,DEN,DAL,2011-02-10,16273,19155,,,,
2010-11,PHX,GSW,2011-02-10,16731,19023,,,,
2010-11,BRK,NOP,2011-02-09,13316,20049,,,,
2010-11,CLE,DET,2011-02-09,19475,20562,,,,
2010-11,GSW,DEN,2011-02-09,18430,19596,,,,
2010-11,IND,CHA,2011-02-09,10268,18165,,,,
2010-11,NYK,LAC,2011-02-09,19763,19812,,,,
2010-11,PHI,ORL,2011-02-09,12091,20328,,,,
2010-11,SAC,DAL,2011-02-09,12310,17317,,,,
2010-11,TOR,SAS,2011-02-09,15867,19800,,,,
2010-11,UTA,CHI,2011-02-09,19911,19911,,,,
2010-11,WAS,MIL,2011-02-09,16108,20356,,,,
2010-11,ATL,PHI,2011-02-08,12903,18047,,,,
2010-11,DET,SAS,2011-02-08,16132,19971,,,,
2010-11,HOU,MIN,2011-02-08,15679,18055,,,,
2010-11,MIA,IND,2011-02-08,19600,19600,,,,
2010-11,MIL,TOR,2011-02-08,11975,18717,,,,
2010-11,OKC,MEM,2011-02-08,17868,18203,,,,
2010-11,ORL,LAC,2011-02-08,18987,18846,,,,
2010-11,CHA,BOS,2011-02-07,19081,19077,,,,
2010-11,DAL,CLE,2011-02-07,19875,19200,,,,
2010-11,DEN,HOU,2011-02-07,14595,19155,,,,
2010-11,GSW,PHX,2011-02-07,18002,19596,,,,
2010-11,MEM,LAL,2011-02-07,18119,18119,,,,
2010-11,NOP,MIN,2011-02-07,13401,16867,,,,
2010-11,POR,CHI,2011-02-07,20534,21538,,,,
2010-11,SAC,UTA,2011-02-07,11509,17317,,,,
2010-11,BOS,ORL,2011-02-06,18624,18624,,,,
2010-11,BRK,IND,2011-02-06,13167,20049,,,,
2010-11,MIA,LAC,2011-02-06,19702,19600,,,,
2010-11,NYK,PHI,2011-02-06,19763,19812,,,,
2010-11,CHA,DAL,2011-02-05,17743,19077,,,,
2010-11,CLE,POR,2011-02-05,19975,20562,,,,
2010-11,GSW,CHI,2011-02-05,19596,19596,,,,
2010-11,HOU,MEM,2011-02-05,18195,18055,,,,
2010-11,MIL,DET,2011-02-05,15791,18717,,,,
2010-11,MIN,DEN,2011-02-05,15389,19356,,,,
2010-11,NOP,LAL,2011-02-05,18426,16867,,,,
2010-11,UTA,OKC,2011-02-05,19711,19911,,,,
2010-11,WAS,ATL,2011-02-05,16256,20356,,,,
2010-11,ATL,LAC,2011-02-04,19363,18047,,,,
2010-11,BOS,DAL,2011-02-04,18624,18624,,,,
2010-11,CHA,MIA,2011-02-04,19592,19077,,,,
2010-11,DEN,UTA,2011-02-04,19155,19155,,,,
2010-11,DET,BRK,2011-02-04,17304,19971,,,,
2010-11,IND,POR,2011-02-04,11778,18165,,,,
2010-11,MEM,CLE,2011-02-04,11932,18119,,,,
2010-11,PHI,NYK,2011-02-04,18823,20328,,,,
2010-11,PHX,OKC,2011-02-04,16274,19023,,,,
2010-11,SAC,SAS,2011-02-04,15772,17317,,,,
2010-11,TOR,MIN,2011-02-04,14389,19800,,,,
2010-11,WAS,ORL,2011-02-04,18940,20356,,,,
2010-11,GSW,MIL,2011-02-03,18008,19596,,,,
2010-11,LAL,SAS,2011-02-03,18997,18997,,,,
2010-11,ORL,MIA,2011-02-03,18945,18846,,,,
2010-11,ATL,TOR,2011-02-02,14025,18047,,,,
2010-11,BRK,PHI,2011-02-02,10057,20049,,,,
2010-11,CLE,IND,2011-02-02,18877,20562,,,,
2010-11,DEN,POR,2011-02-02,15258,19155,,,,
2010-11,DET,CHA,2011-02-02,14376,19971,,,,
2010-11,LAC,CHI,2011-02-02,19368,19060,,,,
2010-11,MIN,MEM,2011-02-02,12662,19356,,,,
2010-11,NYK,DAL,2011-02-02,19763,19812,,,,
2010-11,OKC,NOP,2011-02-02,17849,18203,,,,
2010-11,PHX,MIL,2011-02-02,16422,19023,,,,
2010-11,UTA,HOU,2011-02-02,19619,19911,,,,
2010-11,LAL,HOU,2011-02-01,18997,18997,,,,
2010-11,NOP,WAS,2011-02-01,13921,16867,,,,
2010-11,POR,SAS,2011-02-01,20364,21538,,,,
2010-11,SAC,BOS,2011-02-01,16482,17317,,,,
2010-11,BRK,DEN,2011-01-31,14039,20049,,,,
2010-11,DAL,WAS,2011-01-31,19724,19200,,,,
2010-11,IND,TOR,2011-01-31,10258,18165,,,,
2010-11,LAC,MIL,2011-01-31,17218,19060,,,,
2010-11,MEM,ORL,2011-01-31,13513,18119,,,,
2010-11,MIA,CLE,2011-01-31,19600,19600,,,,
2010-11,UTA,CHA,2011-01-31,19499,19911,,,,
2010-11,GSW,UTA,2011-01-30,18187,19596,,,,
2010-11,LAL,BOS,2011-01-30,18997,18997,,,,
2010-11,NYK,DET,2011-01-30,19763,19812,,,,
2010-11,OKC,MIA,2011-01-30,18203,18203,,,,
2010-11,ORL,CLE,2011-01-30,18846,18846,,,,
2010-11,PHI,DEN,2011-01-30,15612,20328,,,,
