Unnamed: 0,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Season,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
,2012-02-19,MIA,ORL,,,,,,,,Dec-11,20185.0,19600.0,,,,
,2012-02-19,MIN,PHI,,,,,,,,Dec-11,18759.0,19356.0,,,,
,2012-02-19,NYK,DAL,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-19,OKC,DEN,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-02-19,PHX,LAL,,,,,,,,Dec-11,18023.0,19023.0,,,,
,2012-02-18,CHI,BRK,,,,,,,,Dec-11,22300.0,20917.0,,,,
,2012-02-18,LAC,SAS,,,,,,,,Dec-11,19217.0,19060.0,,,,
,2012-02-18,MEM,GSW,,,,,,,,Dec-11,17151.0,18119.0,,,,
,2012-02-18,POR,ATL,,,,,,,,Dec-11,20635.0,21538.0,,,,
,2012-02-17,CLE,MIA,,,,,,,,Dec-11,20562.0,20562.0,,,,
,2012-02-17,DET,SAC,,,,,,,,Dec-11,14686.0,19971.0,,,,
,2012-02-17,HOU,MIN,,,,,,,,Dec-11,16836.0,18055.0,,,,
,2012-02-17,LAL,PHX,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-02-17,MEM,DEN,,,,,,,,Dec-11,15201.0,18119.0,,,,
,2012-02-17,NYK,NOP,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-17,OKC,GSW,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-02-17,ORL,MIL,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-02-17,PHI,DAL,,,,,,,,Dec-11,19369.0,20328.0,,,,
,2012-02-17,TOR,CHA,,,,,,,,Dec-11,15575.0,19800.0,,,,
,2012-02-17,UTA,WAS,,,,,,,,Dec-11,18719.0,19911.0,,,,
,2012-02-16,CHI,BOS,,,,,,,,Dec-11,22592.0,20917.0,,,,
,2012-02-16,IND,BRK,,,,,,,,Dec-11,11117.0,18165.0,,,,
,2012-02-16,POR,LAC,,,,,,,,Dec-11,20665.0,21538.0,,,,
,2012-02-15,BOS,DET,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-15,BRK,MEM,,,,,,,,Dec-11,10885.0,20049.0,,,,
,2012-02-15,CLE,IND,,,,,,,,Dec-11,12712.0,20562.0,,,,
,2012-02-15,DAL,DEN,,,,,,,,Dec-11,20075.0,19200.0,,,,
,2012-02-15,GSW,POR,,,,,,,,Dec-11,17934.0,19596.0,,,,
,2012-02-15,HOU,OKC,,,,,,,,Dec-11,18274.0,18055.0,,,,
,2012-02-15,LAC,WAS,,,,,,,,Dec-11,19135.0,19060.0,,,,
,2012-02-15,MIL,NOP,,,,,,,,Dec-11,12829.0,18717.0,,,,
,2012-02-15,MIN,CHA,,,,,,,,Dec-11,15139.0,19356.0,,,,
,2012-02-15,NYK,SAC,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-15,ORL,PHI,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-02-15,PHX,ATL,,,,,,,,Dec-11,15392.0,19023.0,,,,
,2012-02-15,TOR,SAS,,,,,,,,Dec-11,15999.0,19800.0,,,,
,2012-02-14,CHI,SAC,,,,,,,,Dec-11,21936.0,20917.0,,,,
,2012-02-14,DEN,PHX,,,,,,,,Dec-11,17873.0,19155.0,,,,
,2012-02-14,DET,SAS,,,,,,,,Dec-11,11533.0,19971.0,,,,
,2012-02-14,IND,MIA,,,,,,,,Dec-11,18165.0,18165.0,,,,
,2012-02-14,LAL,ATL,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-02-14,MEM,HOU,,,,,,,,Dec-11,13042.0,18119.0,,,,
,2012-02-14,OKC,UTA,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-02-14,POR,WAS,,,,,,,,Dec-11,20558.0,21538.0,,,,
,2012-02-14,TOR,NYK,,,,,,,,Dec-11,20092.0,19800.0,,,,
,2012-02-13,CHA,PHI,,,,,,,,Dec-11,13773.0,19077.0,,,,
,2012-02-13,DAL,LAC,,,,,,,,Dec-11,20436.0,19200.0,,,,
,2012-02-13,GSW,PHX,,,,,,,,Dec-11,19106.0,19596.0,,,,
,2012-02-13,MIL,MIA,,,,,,,,Dec-11,16749.0,18717.0,,,,
,2012-02-13,NOP,UTA,,,,,,,,Dec-11,13562.0,16867.0,,,,
,2012-02-13,ORL,MIN,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-02-12,ATL,MIA,,,,,,,,Dec-11,18371.0,18047.0,,,,
,2012-02-12,BOS,CHI,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-12,DET,WAS,,,,,,,,Dec-11,12654.0,19971.0,,,,
,2012-02-12,GSW,HOU,,,,,,,,Dec-11,19596.0,19596.0,,,,
,2012-02-12,MEM,UTA,,,,,,,,Dec-11,14424.0,18119.0,,,,
,2012-02-12,TOR,LAL,,,,,,,,Dec-11,19311.0,19800.0,,,,
,2012-02-11,BRK,SAS,,,,,,,,Dec-11,15272.0,20049.0,,,,
,2012-02-11,CHA,LAC,,,,,,,,Dec-11,19110.0,19077.0,,,,
,2012-02-11,CLE,PHI,,,,,,,,Dec-11,17155.0,20562.0,,,,
,2012-02-11,DAL,POR,,,,,,,,Dec-11,20457.0,19200.0,,,,
,2012-02-11,IND,DEN,,,,,,,,Dec-11,15313.0,18165.0,,,,
,2012-02-11,MIL,ORL,,,,,,,,Dec-11,17723.0,18717.0,,,,
,2012-02-11,MIN,NYK,,,,,,,,Dec-11,20232.0,19356.0,,,,
,2012-02-11,SAC,PHX,,,,,,,,Dec-11,16964.0,17317.0,,,,
,2012-02-10,CHA,CHI,,,,,,,,Dec-11,19379.0,19077.0,,,,
,2012-02-10,CLE,MIL,,,,,,,,Dec-11,15195.0,20562.0,,,,
,2012-02-10,DET,BRK,,,,,,,,Dec-11,14320.0,19971.0,,,,
,2012-02-10,MEM,IND,,,,,,,,Dec-11,16281.0,18119.0,,,,
,2012-02-10,MIN,DAL,,,,,,,,Dec-11,17119.0,19356.0,,,,
,2012-02-10,NOP,POR,,,,,,,,Dec-11,14421.0,16867.0,,,,
,2012-02-10,NYK,LAL,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-10,ORL,ATL,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-02-10,PHI,LAC,,,,,,,,Dec-11,20539.0,20328.0,,,,
,2012-02-10,TOR,BOS,,,,,,,,Dec-11,19207.0,19800.0,,,,
,2012-02-10,UTA,OKC,,,,,,,,Dec-11,19911.0,19911.0,,,,
,2012-02-10,WAS,MIA,,,,,,,,Dec-11,20282.0,20356.0,,,,
,2012-02-09,BOS,LAL,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-09,DEN,GSW,,,,,,,,Dec-11,14960.0,19155.0,,,,
,2012-02-09,PHX,HOU,,,,,,,,Dec-11,16122.0,19023.0,,,,
,2012-02-09,SAC,OKC,,,,,,,,Dec-11,17317.0,17317.0,,,,
,2012-02-08,ATL,IND,,,,,,,,Dec-11,16288.0,18047.0,,,,
,2012-02-08,BRK,DET,,,,,,,,Dec-11,10145.0,20049.0,,,,
,2012-02-08,CLE,LAC,,,,,,,,Dec-11,17100.0,20562.0,,,,
,2012-02-08,DEN,DAL,,,,,,,,Dec-11,15970.0,19155.0,,,,
,2012-02-08,MEM,MIN,,,,,,,,Dec-11,13287.0,18119.0,,,,
,2012-02-08,NOP,CHI,,,,,,,,Dec-11,15456.0,16867.0,,,,
,2012-02-08,ORL,MIA,,,,,,,,Dec-11,18972.0,18846.0,,,,
,2012-02-08,PHI,SAS,,,,,,,,Dec-11,18070.0,20328.0,,,,
,2012-02-08,POR,HOU,,,,,,,,Dec-11,20350.0,21538.0,,,,
,2012-02-08,TOR,MIL,,,,,,,,Dec-11,15291.0,19800.0,,,,
,2012-02-08,WAS,NYK,,,,,,,,Dec-11,17376.0,20356.0,,,,
,2012-02-07,BOS,CHA,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-07,GSW,OKC,,,,,,,,Dec-11,17971.0,19596.0,,,,
,2012-02-07,IND,UTA,,,,,,,,Dec-11,11006.0,18165.0,,,,
,2012-02-07,MIA,CLE,,,,,,,,Dec-11,20078.0,19600.0,,,,
,2012-02-07,MIL,PHX,,,,,,,,Dec-11,13203.0,18717.0,,,,
,2012-02-07,MIN,SAC,,,,,,,,Dec-11,14073.0,19356.0,,,,
,2012-02-06,ATL,PHX,,,,,,,,Dec-11,11823.0,18047.0,,,,
,2012-02-06,BRK,CHI,,,,,,,,Dec-11,15327.0,20049.0,,,,
,2012-02-06,DEN,HOU,,,,,,,,Dec-11,14501.0,19155.0,,,,
,2012-02-06,MEM,SAS,,,,,,,,Dec-11,13527.0,18119.0,,,,
,2012-02-06,NOP,SAC,,,,,,,,Dec-11,13222.0,16867.0,,,,
,2012-02-06,NYK,UTA,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-06,ORL,LAC,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-02-06,PHI,LAL,,,,,,,,Dec-11,20064.0,20328.0,,,,
,2012-02-06,POR,OKC,,,,,,,,Dec-11,20559.0,21538.0,,,,
,2012-02-06,WAS,TOR,,,,,,,,Dec-11,14687.0,20356.0,,,,
,2012-02-05,BOS,MEM,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-05,MIA,TOR,,,,,,,,Dec-11,19802.0,19600.0,,,,
,2012-02-04,ATL,PHI,,,,,,,,Dec-11,18012.0,18047.0,,,,
,2012-02-04,CLE,DAL,,,,,,,,Dec-11,17443.0,20562.0,,,,
,2012-02-04,DET,NOP,,,,,,,,Dec-11,13174.0,19971.0,,,,
,2012-02-04,IND,ORL,,,,,,,,Dec-11,18165.0,18165.0,,,,
,2012-02-04,MIL,CHI,,,,,,,,Dec-11,18717.0,18717.0,,,,
,2012-02-04,MIN,HOU,,,,,,,,Dec-11,19356.0,19356.0,,,,
,2012-02-04,NYK,BRK,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-04,PHX,CHA,,,,,,,,Dec-11,14928.0,19023.0,,,,
,2012-02-04,POR,DEN,,,,,,,,Dec-11,20583.0,21538.0,,,,
,2012-02-04,SAC,GSW,,,,,,,,Dec-11,16411.0,17317.0,,,,
,2012-02-04,SAS,OKC,,,,,,,,Dec-11,18581.0,18418.0,,,,
,2012-02-04,UTA,LAL,,,,,,,,Dec-11,19642.0,19911.0,,,,
,2012-02-04,WAS,LAC,,,,,,,,Dec-11,19419.0,20356.0,,,,
,2012-02-03,BOS,NYK,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-03,BRK,MIN,,,,,,,,Dec-11,15069.0,20049.0,,,,
,2012-02-03,DAL,IND,,,,,,,,Dec-11,20146.0,19200.0,,,,
,2012-02-03,DEN,LAL,,,,,,,,Dec-11,19155.0,19155.0,,,,
,2012-02-03,DET,MIL,,,,,,,,Dec-11,13181.0,19971.0,,,,
,2012-02-03,HOU,PHX,,,,,,,,Dec-11,15941.0,18055.0,,,,
,2012-02-03,OKC,MEM,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-02-03,ORL,CLE,,,,,,,,Dec-11,18933.0,18846.0,,,,
,2012-02-03,PHI,MIA,,,,,,,,Dec-11,20694.0,20328.0,,,,
,2012-02-03,TOR,WAS,,,,,,,,Dec-11,16382.0,19800.0,,,,
,2012-02-02,ATL,MEM,,,,,,,,Dec-11,14211.0,18047.0,,,,
,2012-02-02,GSW,UTA,,,,,,,,Dec-11,18123.0,19596.0,,,,
,2012-02-02,LAC,DEN,,,,,,,,Dec-11,19223.0,19060.0,,,,
,2012-02-02,NYK,CHI,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-02-02,SAC,POR,,,,,,,,Dec-11,11740.0,17317.0,,,,
,2012-02-02,SAS,NOP,,,,,,,,Dec-11,18082.0,18418.0,,,,
,2012-02-01,BOS,TOR,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-02-01,BRK,DET,,,,,,,,Dec-11,10504.0,20049.0,,,,
,2012-02-01,DAL,OKC,,,,,,,,Dec-11,20316.0,19200.0,,,,
,2012-02-01,MIL,MIA,,,,,,,,Dec-11,16116.0,18717.0,,,,
,2012-02-01,MIN,IND,,,,,,,,Dec-11,15017.0,19356.0,,,,
,2012-02-01,NOP,PHX,,,,,,,,Dec-11,13598.0,16867.0,,,,
,2012-02-01,ORL,WAS,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-02-01,PHI,CHI,,,,,,,,Dec-11,18325.0,20328.0,,,,
,2012-02-01,POR,CHA,,,,,,,,Dec-11,20608.0,21538.0,,,,
,2012-02-01,SAS,HOU,,,,,,,,Dec-11,18581.0,18418.0,,,,
,2012-02-01,UTA,LAC,,,,,,,,Dec-11,19637.0,19911.0,,,,
,2012-01-31,CLE,BOS,,,,,,,,Dec-11,14798.0,20562.0,,,,
,2012-01-31,GSW,SAC,,,,,,,,Dec-11,17753.0,19596.0,,,,
,2012-01-31,IND,BRK,,,,,,,,Dec-11,11408.0,18165.0,,,,
,2012-01-31,LAL,CHA,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-01-31,MEM,DEN,,,,,,,,Dec-11,13651.0,18119.0,,,,
,2012-01-31,NYK,DET,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-01-31,TOR,ATL,,,,,,,,Dec-11,16117.0,19800.0,,,,
,2012-01-30,HOU,MIN,,,,,,,,Dec-11,14264.0,18055.0,,,,
,2012-01-30,LAC,OKC,,,,,,,,Dec-11,19404.0,19060.0,,,,
,2012-01-30,MEM,SAS,,,,,,,,Dec-11,15118.0,18119.0,,,,
,2012-01-30,MIA,NOP,,,,,,,,Dec-11,19804.0,19600.0,,,,
,2012-01-30,MIL,DET,,,,,,,,Dec-11,13103.0,18717.0,,,,
,2012-01-30,PHI,ORL,,,,,,,,Dec-11,16299.0,20328.0,,,,
,2012-01-30,PHX,DAL,,,,,,,,Dec-11,13132.0,19023.0,,,,
,2012-01-30,UTA,POR,,,,,,,,Dec-11,19328.0,19911.0,,,,
,2012-01-30,WAS,CHI,,,,,,,,Dec-11,18357.0,20356.0,,,,
,2012-01-29,BOS,CLE,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-29,BRK,TOR,,,,,,,,Dec-11,14319.0,20049.0,,,,
,2012-01-29,DAL,SAS,,,,,,,,Dec-11,20262.0,19200.0,,,,
,2012-01-29,DEN,LAC,,,,,,,,Dec-11,19495.0,19155.0,,,,
,2012-01-29,MIA,CHI,,,,,,,,Dec-11,20054.0,19600.0,,,,
,2012-01-29,MIN,LAL,,,,,,,,Dec-11,17551.0,19356.0,,,,
,2012-01-29,NOP,ATL,,,,,,,,Dec-11,14962.0,16867.0,,,,
,2012-01-29,ORL,IND,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-01-28,CHA,WAS,,,,,,,,Dec-11,17761.0,19077.0,,,,
,2012-01-28,HOU,NYK,,,,,,,,Dec-11,18051.0,18055.0,,,,
,2012-01-28,MIL,LAL,,,,,,,,Dec-11,18027.0,18717.0,,,,
,2012-01-28,PHI,DET,,,,,,,,Dec-11,18710.0,20328.0,,,,
,2012-01-28,PHX,MEM,,,,,,,,Dec-11,14903.0,19023.0,,,,
,2012-01-28,UTA,SAC,,,,,,,,Dec-11,19911.0,19911.0,,,,
,2012-01-27,BOS,IND,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-27,CHI,MIL,,,,,,,,Dec-11,22368.0,20917.0,,,,
,2012-01-27,CLE,BRK,,,,,,,,Dec-11,13121.0,20562.0,,,,
,2012-01-27,DAL,UTA,,,,,,,,Dec-11,20096.0,19200.0,,,,
,2012-01-27,DEN,TOR,,,,,,,,Dec-11,18855.0,19155.0,,,,
,2012-01-27,DET,ATL,,,,,,,,Dec-11,14010.0,19971.0,,,,
,2012-01-27,GSW,OKC,,,,,,,,Dec-11,19596.0,19596.0,,,,
,2012-01-27,HOU,WAS,,,,,,,,Dec-11,13894.0,18055.0,,,,
,2012-01-27,MIA,NYK,,,,,,,,Dec-11,19707.0,19600.0,,,,
,2012-01-27,MIN,SAS,,,,,,,,Dec-11,16699.0,19356.0,,,,
,2012-01-27,NOP,ORL,,,,,,,,Dec-11,16176.0,16867.0,,,,
,2012-01-27,PHI,CHA,,,,,,,,Dec-11,16199.0,20328.0,,,,
,2012-01-27,POR,PHX,,,,,,,,Dec-11,20664.0,21538.0,,,,
,2012-01-26,LAC,MEM,,,,,,,,Dec-11,19275.0,19060.0,,,,
,2012-01-26,ORL,BOS,,,,,,,,Dec-11,18952.0,18846.0,,,,
,2012-01-25,CHI,IND,,,,,,,,Dec-11,21755.0,20917.0,,,,
,2012-01-25,CLE,NYK,,,,,,,,Dec-11,16760.0,20562.0,,,,
,2012-01-25,DAL,MIN,,,,,,,,Dec-11,20150.0,19200.0,,,,
,2012-01-25,DET,MIA,,,,,,,,Dec-11,18058.0,19971.0,,,,
,2012-01-25,GSW,POR,,,,,,,,Dec-11,17923.0,19596.0,,,,
,2012-01-25,HOU,MIL,,,,,,,,Dec-11,10573.0,18055.0,,,,
,2012-01-25,LAL,LAC,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-01-25,OKC,NOP,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-01-25,PHI,BRK,,,,,,,,Dec-11,13138.0,20328.0,,,,
,2012-01-25,SAC,DEN,,,,,,,,Dec-11,12097.0,17317.0,,,,
,2012-01-25,SAS,ATL,,,,,,,,Dec-11,17888.0,18418.0,,,,
,2012-01-25,UTA,TOR,,,,,,,,Dec-11,19802.0,19911.0,,,,
,2012-01-25,WAS,CHA,,,,,,,,Dec-11,15286.0,20356.0,,,,
,2012-01-24,CHA,NYK,,,,,,,,Dec-11,16802.0,19077.0,,,,
,2012-01-24,IND,ORL,,,,,,,,Dec-11,12760.0,18165.0,,,,
,2012-01-24,MIA,CLE,,,,,,,,Dec-11,19600.0,19600.0,,,,
,2012-01-24,PHX,TOR,,,,,,,,Dec-11,15404.0,19023.0,,,,
,2012-01-24,POR,MEM,,,,,,,,Dec-11,20602.0,21538.0,,,,
,2012-01-23,BOS,ORL,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-23,CHI,BRK,,,,,,,,Dec-11,21572.0,20917.0,,,,
,2012-01-23,DAL,PHX,,,,,,,,Dec-11,19944.0,19200.0,,,,
,2012-01-23,GSW,MEM,,,,,,,,Dec-11,17549.0,19596.0,,,,
,2012-01-23,MIL,ATL,,,,,,,,Dec-11,13048.0,18717.0,,,,
,2012-01-23,MIN,HOU,,,,,,,,Dec-11,16924.0,19356.0,,,,
,2012-01-23,NOP,SAS,,,,,,,,Dec-11,12599.0,16867.0,,,,
,2012-01-23,OKC,DET,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-01-23,PHI,WAS,,,,,,,,Dec-11,10108.0,20328.0,,,,
,2012-01-23,POR,SAC,,,,,,,,Dec-11,20363.0,21538.0,,,,
,2012-01-22,BRK,CHA,,,,,,,,Dec-11,10035.0,20049.0,,,,
,2012-01-22,LAC,TOR,,,,,,,,Dec-11,19060.0,19060.0,,,,
,2012-01-22,LAL,IND,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-01-22,MIA,MIL,,,,,,,,Dec-11,19600.0,19600.0,,,,
,2012-01-22,WAS,BOS,,,,,,,,Dec-11,15818.0,20356.0,,,,
,2012-01-21,ATL,CLE,,,,,,,,Dec-11,15922.0,18047.0,,,,
,2012-01-21,BRK,OKC,,,,,,,,Dec-11,15201.0,20049.0,,,,
,2012-01-21,CHI,CHA,,,,,,,,Dec-11,21861.0,20917.0,,,,
,2012-01-21,DET,POR,,,,,,,,Dec-11,14456.0,19971.0,,,,
,2012-01-21,HOU,SAS,,,,,,,,Dec-11,15285.0,18055.0,,,,
,2012-01-21,MEM,SAC,,,,,,,,Dec-11,16562.0,18119.0,,,,
,2012-01-21,MIA,PHI,,,,,,,,Dec-11,19725.0,19600.0,,,,
,2012-01-21,NOP,DAL,,,,,,,,Dec-11,15471.0,16867.0,,,,
,2012-01-21,NYK,DEN,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-01-21,UTA,MIN,,,,,,,,Dec-11,19911.0,19911.0,,,,
,2012-01-20,BOS,PHX,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-20,CLE,CHI,,,,,,,,Dec-11,17871.0,20562.0,,,,
,2012-01-20,DET,MEM,,,,,,,,Dec-11,10255.0,19971.0,,,,
,2012-01-20,GSW,IND,,,,,,,,Dec-11,17621.0,19596.0,,,,
,2012-01-20,LAC,MIN,,,,,,,,Dec-11,19492.0,19060.0,,,,
,2012-01-20,NYK,MIL,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-01-20,ORL,LAL,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-01-20,PHI,ATL,,,,,,,,Dec-11,17724.0,20328.0,,,,
,2012-01-20,SAS,SAC,,,,,,,,Dec-11,18581.0,18418.0,,,,
,2012-01-20,TOR,POR,,,,,,,,Dec-11,17537.0,19800.0,,,,
,2012-01-20,WAS,DEN,,,,,,,,Dec-11,14866.0,20356.0,,,,
,2012-01-19,HOU,NOP,,,,,,,,Dec-11,10845.0,18055.0,,,,
,2012-01-19,MIA,LAL,,,,,,,,Dec-11,20004.0,19600.0,,,,
,2012-01-19,UTA,DAL,,,,,,,,Dec-11,19911.0,19911.0,,,,
,2012-01-18,ATL,POR,,,,,,,,Dec-11,13729.0,18047.0,,,,
,2012-01-18,BOS,TOR,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-18,BRK,GSW,,,,,,,,Dec-11,12570.0,20049.0,,,,
,2012-01-18,LAC,DAL,,,,,,,,Dec-11,19252.0,19060.0,,,,
,2012-01-18,MIN,DET,,,,,,,,Dec-11,15598.0,19356.0,,,,
,2012-01-18,NOP,MEM,,,,,,,,Dec-11,12045.0,16867.0,,,,
,2012-01-18,NYK,PHX,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-01-18,ORL,SAS,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-01-18,PHI,DEN,,,,,,,,Dec-11,15201.0,20328.0,,,,
,2012-01-18,SAC,IND,,,,,,,,Dec-11,14170.0,17317.0,,,,
,2012-01-18,WAS,OKC,,,,,,,,Dec-11,15075.0,20356.0,,,,
,2012-01-17,CHI,PHX,,,,,,,,Dec-11,21347.0,20917.0,,,,
,2012-01-17,CLE,GSW,,,,,,,,Dec-11,13056.0,20562.0,,,,
,2012-01-17,HOU,DET,,,,,,,,Dec-11,9318.0,18055.0,,,,
,2012-01-17,MIA,SAS,,,,,,,,Dec-11,19600.0,19600.0,,,,
,2012-01-17,MIL,DEN,,,,,,,,Dec-11,11322.0,18717.0,,,,
,2012-01-17,ORL,CHA,,,,,,,,Dec-11,18846.0,18846.0,,,,
,2012-01-17,UTA,LAC,,,,,,,,Dec-11,19371.0,19911.0,,,,
,2012-01-16,ATL,TOR,,,,,,,,Dec-11,11050.0,18047.0,,,,
,2012-01-16,BOS,OKC,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-16,CHA,CLE,,,,,,,,Dec-11,14988.0,19077.0,,,,
,2012-01-16,LAC,BRK,,,,,,,,Dec-11,19060.0,19060.0,,,,
,2012-01-16,LAL,DAL,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-01-16,MEM,CHI,,,,,,,,Dec-11,18119.0,18119.0,,,,
,2012-01-16,MIN,SAC,,,,,,,,Dec-11,16159.0,19356.0,,,,
,2012-01-16,NOP,POR,,,,,,,,Dec-11,14758.0,16867.0,,,,
,2012-01-16,NYK,ORL,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-01-16,PHI,MIL,,,,,,,,Dec-11,17281.0,20328.0,,,,
,2012-01-16,WAS,HOU,,,,,,,,Dec-11,15594.0,20356.0,,,,
,2012-01-15,DEN,UTA,,,,,,,,Dec-11,16208.0,19155.0,,,,
,2012-01-15,DET,GSW,,,,,,,,Dec-11,11774.0,19971.0,,,,
,2012-01-15,SAS,PHX,,,,,,,,Dec-11,18581.0,18418.0,,,,
,2012-01-14,ATL,MIN,,,,,,,,Dec-11,13135.0,18047.0,,,,
,2012-01-14,CHA,GSW,,,,,,,,Dec-11,16122.0,19077.0,,,,
,2012-01-14,CHI,TOR,,,,,,,,Dec-11,21962.0,20917.0,,,,
,2012-01-14,DAL,SAC,,,,,,,,Dec-11,20313.0,19200.0,,,,
,2012-01-14,HOU,POR,,,,,,,,Dec-11,11676.0,18055.0,,,,
,2012-01-14,IND,BOS,,,,,,,,Dec-11,14203.0,18165.0,,,,
,2012-01-14,LAC,LAL,,,,,,,,Dec-11,19895.0,19060.0,,,,
,2012-01-14,MEM,NOP,,,,,,,,Dec-11,14983.0,18119.0,,,,
,2012-01-14,OKC,NYK,,,,,,,,Dec-11,18203.0,18203.0,,,,
,2012-01-14,UTA,BRK,,,,,,,,Dec-11,19557.0,19911.0,,,,
,2012-01-14,WAS,PHI,,,,,,,,Dec-11,13998.0,20356.0,,,,
,2012-01-13,BOS,CHI,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-13,CHA,DET,,,,,,,,Dec-11,18043.0,19077.0,,,,
,2012-01-13,DAL,MIL,,,,,,,,Dec-11,20112.0,19200.0,,,,
,2012-01-13,DEN,MIA,,,,,,,,Dec-11,19155.0,19155.0,,,,
,2012-01-13,HOU,SAC,,,,,,,,Dec-11,12870.0,18055.0,,,,
,2012-01-13,LAL,CLE,,,,,,,,Dec-11,18997.0,18997.0,,,,
,2012-01-13,NOP,MIN,,,,,,,,Dec-11,14295.0,16867.0,,,,
,2012-01-13,PHI,WAS,,,,,,,,Dec-11,14213.0,20328.0,,,,
,2012-01-13,PHX,BRK,,,,,,,,Dec-11,15191.0,19023.0,,,,
,2012-01-13,SAS,POR,,,,,,,,Dec-11,18581.0,18418.0,,,,
,2012-01-13,TOR,IND,,,,,,,,Dec-11,15302.0,19800.0,,,,
,2012-01-12,ATL,CHA,,,,,,,,Dec-11,10597.0,18047.0,,,,
,2012-01-12,GSW,ORL,,,,,,,,Dec-11,17754.0,19596.0,,,,
,2012-01-12,MEM,NYK,,,,,,,,Dec-11,15324.0,18119.0,,,,
,2012-01-12,MIL,DET,,,,,,,,Dec-11,11465.0,18717.0,,,,
,2012-01-12,PHX,CLE,,,,,,,,Dec-11,14636.0,19023.0,,,,
,2012-01-11,BOS,DAL,,,,,,,,Dec-11,18624.0,18624.0,,,,
,2012-01-11,CHI,WAS,,,,,,,,Dec-11,21366.0,20917.0,,,,
,2012-01-11,DEN,BRK,,,,,,,,Dec-11,14139.0,19155.0,,,,
,2012-01-11,IND,ATL,,,,,,,,Dec-11,10334.0,18165.0,,,,
,2012-01-11,LAC,MIA,,,,,,,,Dec-11,19341.0,19060.0,,,,
,2012-01-11,NOP,OKC,,,,,,,,Dec-11,13565.0,16867.0,,,,
,2012-01-11,NYK,PHI,,,,,,,,Dec-11,19033.0,19812.0,,,,
,2012-01-11,POR,ORL,,,,,,,,Dec-11,20467.0,21538.0,,,,
,2012-01-11,SAS,HOU,,,,,,,,Dec-11,17381.0,18418.0,,,,
,2012-01-11,TOR,SAC,,,,,,,,Dec-11,14323.0,19800.0,,,,
,2012-01-11,UTA,LAL,,,,,,,,Dec-11,19642.0,19911.0,,,,
,2012-01-10,CHA,HOU,,,,,,,,Dec-11,13421.0,19077.0,,,,
