"","Date","Home","Away","Unique_Devices","Starts","Live_Unique_Devices","Live_Starts","VOD_Unique_Devices","VOD_Starts","Life_Play_Time","Attendance","Capacity","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","total_ns_tickets","NAT.TV","NAT_dur","NAT_ratings","NAT_avg_viewers","NAT_avg_household","CN.TV","CN.TV2","DAY","DAY2","ET","ET2","Month","A_DUR","A_HH.RTG","A_HH.SHR","A_HH.IMP","H_DUR","H_HH.RTG","H_HH.SHR","H_HH.IMP","dma_home","dma_away","home_gt","away_gt","home_gt_q","away_gt_q","home_gt_lag","away_gt_lag","home_gt_lagq","away_gt_lagq","gt_tot","gtlag_tot","gt2_tot","gtq_tot","gtlagq_tot","gt2q_tot","Home_Followers_Facebook","Home_Followers_Twitter","Home_Followers_Instagram","Home_Followers_Snapchat","Home_Followers_Weibo","Home_Engagements_Facebook","Home_Engagements_Twitter","Home_Engagements_Instagram","Home_Impressions_Facebook","Home_Impressions_Twitter","Away_Followers_Facebook","Away_Followers_Twitter","Away_Followers_Instagram","Away_Followers_Snapchat","Away_Followers_Weibo","Away_Engagements_Facebook","Away_Engagements_Twitter","Away_Engagements_Instagram","Away_Impressions_Facebook","Away_Impressions_Twitter","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","sellout","dma_tot"
"908","2017-12-01","MIA","CHA",8912,18652,8229,17235,849,1417,272117.63,19600,19600,789,"-30.50%",12637,4301,1052,17990,"none",NA,NA,NA,NA,"none","none","Fri","Fri","8:00 PM","Late","12",150,0.69,1.1,8,165,3.1,6,52,1.7,1.19,13,5.41666666666667,5.04605263157895,3.00925925925926,9.27272727272727,5.66666666666667,3.59928229665072,3.14814814814815,18.4166666666667,14.9393939393939,33.3560606060606,8.05531189083821,6.74743044479887,14.8027423356371,15796168,4565599,2902529,128580,2206773,9388201,2805703,10930805,89729578,35026908,1772434,845174,812784,51198,919822,1261051,1530820,3421635,17053017,19375879,17568602,5410773,3715313,179778,3126595,10649252,4336523,14352440,90990629,54402787,1,2.89
"909","2017-12-01","OKC","MIN",3407,6314,213,316,3204,5998,163573.45,18203,18203,606,"30.10%",14576,1592,781,16949,"NBA TV",150,0.59,370,282,"none","none","Fri","Fri","7:00 PM","7:00 PM","12",150,3.5,7,61,150,8.28,13.2,58.4,0.72,1.74,26,6.5,3.09523809523809,4.0625,19.2666666666667,8.5,2.29365079365079,5.3125,32.5,27.7666666666667,60.2666666666667,7.15773809523809,7.60615079365079,14.7638888888889,7249914,2368731,3204323,176078,1583180,6969250,6079672,21112724,78638999,47119310,1881133,798688,940981,46553,2747051,1631239,2028749,4478310,18428349,24405721,9131047,3167419,4145304,222631,4330231,8600489,8108421,25591034,80270238,71525031,1,2.46
"910","2017-12-01","ORL","GSW",29563,72047,24837,60215,5985,11832,1636822.96,18846,18846,360,"190.20%",7217,3053,4363,14633,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","12",150,6.7,18,164,135,0.8,1,13,1.52,2.49,23.4,6.5,2.17285714285714,2.16666666666667,48.1666666666667,10.2,4.47261904761905,3.4,29.9,58.3666666666667,88.2666666666667,4.33952380952381,7.87261904761905,12.2121428571429,2781737,1579712,636927,23141,1498898,4639439,687611,1142824,28186416,5786453,11029638,5190941,7738611,513384,4007414,42407031,13070487,65632081,345538987,139661984,13811375,6770653,8375538,536525,5506312,47046470,13758098,66774905,70593447,145448437,1,4.01
"911","2017-12-01","TOR","IND",9247,19365,8510,17995,900,1370,267992.39,19800,19800,783,"37.20%",14678,1850,1460,17988,"none",NA,NA,NA,NA,"TSN","TSN","Fri","Fri","7:30 PM","7:30 PM","12",150,2.5,4,25,NA,NA,NA,NA,2.86,1.09,104,15.1666666666667,4.58823529411765,3.79166666666667,51,9.71428571428571,2.25,2.42857142857143,119.166666666667,60.7142857142857,179.880952380952,8.37990196078431,4.67857142857143,13.0584733893557,2254661,1593405,1187751,86142,4023788,4335372,4844449,8531843,37272563,32060711,3326314,1066415,1166329,55834,907356,2824227,2621308,3259832,33177989,23135395,5580975,2659820,2354080,141976,4931144,7159599,7465757,11791675,40096790,55196106,1,3.95
"912","2017-12-01","UTA","NOP",14806,29564,12939,25545,2252,4019,582796.07,17725,18306,184,"-2.80%",10679,1339,2951,14969,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","12",135,1.5,2.333333333,9.555555556,150,4.29,8.3,40.8,0.92,0.64,65,22.75,2.6,3.79166666666667,164.333333333333,13.6,6.57333333333333,2.26666666666667,87.75,177.933333333333,265.683333333333,6.39166666666667,8.84,15.2316666666667,1285481,746870,528821,54227,659671,2385937,3463356,3051920,25079939,24682702,1712611,766096,844200,34165,869810,1903403,1548424,1978362,17020079,15331937,2998092,1512966,1373021,88392,1529481,4289340,5011780,5030282,26983342,40014639,0.96826177209658,1.56
"913","2017-12-01","WAS","DET",10537,23105,9591,21400,1130,1705,343939.53,17885,20356,597,"-21.10%",9675,2569,1787,14031,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","12",135,1.5,3,27,150,1.6,3,39,2.48,1.85,169,5.41666666666667,3.97647058823529,2.00617283950617,59.5,7.93333333333333,1.4,2.93827160493827,174.416666666667,67.4333333333333,241.85,5.98264342774147,4.33827160493827,10.3209150326797,1537491,811683,805292,45822,484973,1870243,2741548,3655396,20823035,25982356,1809387,811973,665091,48457,992260,2078267,1187249,1731029,19057243,16779476,3346878,1623656,1470383,94279,1477233,3948510,3928797,5386425,22901302,42761832,0.878610729023384,4.33
"914","2017-11-30","ATL","CLE",37801,112019,33913,101484,5548,10535,2371341.74,16379,15711,370,"69.70%",6764,3241,4129,14134,"none",NA,NA,NA,NA,"NBAC","NBAC","Thu","Weekday","7:30 PM","7:30 PM","11",150,10.2,16,148,150,1.7,3,43,2.41,1.5,17,10.4615384615385,1.88888888888889,5.15811965811966,20,3.47826086956522,2.22222222222222,1.71497584541063,27.4615384615385,23.4782608695652,50.9397993311037,7.04700854700855,3.93719806763285,10.9842066146414,1655899,1148090,730300,57318,474510,1079282,1270584,1860858,12666408,17912976,8584341,2827452,5592585,371434,2991777,36571046,16996310,70018490,256361717,108488686,10240240,3975542,6322885,428752,3466287,37650328,18266894,71879348,49237454,126401662,1.0425179810324,3.91
"915","2017-11-30","BOS","PHI",5258,9764,549,960,4732,8804,275921.09,18624,18624,985,"31.10%",14322,912,1934,17168,"NBA TV",155,0.63,376,300,"SN1","SN","Thu","Weekday","7:30 PM","7:30 PM","11",150,2.4,4,68,150,5.4,9,132,2.42,2.94,9.06666666666667,51,10.0740740740741,4.675,4.8,16.3636363636364,5.33333333333333,1.5,60.0666666666667,21.1636363636364,81.230303030303,14.7490740740741,6.83333333333333,21.5824074074074,8955736,2933504,2038007,135288,543469,15517838,11383805,37917426,150615870,99849781,1619279,1289853,859865,42899,1166918,8926629,6554956,6406140,56295284,42154474,10575015,4223357,2897872,178187,1710387,24444467,17938761,44323566,159542499,142004255,1,5.36
"916","2017-11-30","DEN","CHI",13268,27570,12126,25479,1430,2091,504557.73,15156,19520,NA,"",5470,1985,1299,8754,"none",NA,NA,NA,NA,"none","none","Thu","Weekday","7:00 PM","7:00 PM","11",150,2.9,5,97,150,0.5,1,8,1.63,3.46,13.6,7.93333333333333,4.85714285714286,4.40740740740741,7.2,7.2,2.57142857142857,4,21.5333333333333,14.4,35.9333333333333,9.26455026455026,6.57142857142857,15.8359788359788,1998307,738730,583499,27640,849164,3882274,1558197,1431158,32876676,14415139,18500548,3973496,3361611,229136,1677363,16030365,4640553,5606662,175886667,50459780,20498855,4712226,3945110,256776,2526527,19912639,6198750,7037820,48907041,64874919,0.776434426229508,5.09
"917","2017-11-30","LAC","UTA",10952,24338,10021,22357,1223,1981,515921.56,15139,19068,5,"-60.50%",10453,1886,669,13008,"none",NA,NA,NA,NA,"none","none","Thu","Weekday","7:30 PM","7:30 PM","11",150,4.04,7.9,38.4,135,0.9,1,48,5.48,0.92,7.28571428571429,164.333333333333,1.82142857142857,6.57333333333333,10.7692307692308,40,2.69230769230769,1.6,171.619047619048,50.7692307692308,222.388278388278,8.3947619047619,4.29230769230769,12.6870695970696,3887826,1333079,1830248,104583,2795812,2743289,2102679,4931723,29124020,20003338,1284320,732573,518124,52294,637297,1908763,1797622,2180121,18617963,16073409,5172146,2065652,2348372,156877,3433109,4652052,3900301,7111844,31032783,36076747,0.793947975666037,6.4
"918","2017-11-30","POR","MIL",1358,2240,104,160,1257,2080,72202,19459,19393,426,"-13.90%",12525,2322,2402,17249,"NBA TV",138,0.49,279,234,"SN1","SN","Thu","Weekday","7:00 PM","7:00 PM","11",135,3.2,6,28,135,3.6,6,43,1.14,0.9,41.2857142857143,13.9090909090909,3.05820105820106,3.09090909090909,15,12.2222222222222,1.11111111111111,2.71604938271605,55.1948051948052,27.2222222222222,82.4170274170274,6.14911014911015,3.82716049382716,9.97627064293731,2441045,1058880,929904,80826,515907,4473674,4108658,3383515,39235699,34244201,1613336,818579,863697,77824,2908494,7823286,3457104,7419191,48857534,28734331,4054381,1877459,1793601,158650,3424401,12296960,7565762,10802706,47058985,62978532,1.00340328984685,2.04
"919","2017-11-29","DAL","BRK",7984,15974,7528,15092,559,882,329004.04,19327,19200,136,"-34.90%",11615,3820,537,15972,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:30 PM","7:30 PM","11",150,0.3,1,24,150,1.2,2,31,2.71,7.35,4.34782608695652,4.8,1.35265700483092,2.66666666666667,3.21428571428571,6,1,3.33333333333333,9.14782608695652,9.21428571428571,18.3621118012422,4.01932367149758,4.33333333333333,8.35265700483092,4483044,1423726,734955,49659,2852856,4974853,2657581,1572709,45924023,17567267,2747213,844816,722974,62958,1972756,719795,786639,1368569,9982319,12117909,7230257,2268542,1457929,112617,4825612,5694648,3444220,2941278,46643818,29685176,1.00661458333333,10.06
"920","2017-11-29","DET","PHX",7489,15429,6422,13565,1281,1864,219045.24,18096,20491,1,"69.90%",8122,2818,798,11738,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","11",135,0.3,1,6,135,2.1,3,37,1.85,1.89,4.8,13.3333333333333,1.77777777777778,1.45833333333333,5,25.7142857142857,1.85185185185185,2.8125,18.1333333333333,30.7142857142857,48.847619047619,3.23611111111111,4.66435185185185,7.90046296296296,1809390,798815,656413,47096,966428,3058317,1336931,2200214,27534281,18239420,1918954,946753,671027,46942,478157,2667339,1759031,1565548,17971711,14761445,3728344,1745568,1327440,94038,1444585,5725656,3095962,3765762,30201620,33000865,0.883119418281197,3.74
"921","2017-11-29","HOU","IND",15711,34398,14023,31022,2065,3376,579479,16760,18055,31,"-55.50%",11119,688,605,12412,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","11",135,3.4,5,35,135,2,3,49,2.45,1.09,10,4.61538461538462,3.57142857142857,1.15384615384615,6,11.25,2.14285714285714,2.8125,14.6153846153846,17.25,31.8653846153846,4.72527472527473,4.95535714285714,9.68063186813187,7224197,2244459,1992274,115327,3022796,12375978,5896893,11362770,96601351,44343886,3329236,1045535,1150579,53943,872090,2256048,1783493,2607378,25543236,18999368,10553433,3289994,3142853,169270,3894886,14632026,7680386,13970148,98857399,63343254,0.928274716145112,3.54
"922","2017-11-29","LAL","GSW",8164,17482,948,1896,7243,15586,538568.74,18997,18997,1253,"110.20%",14635,48,1666,16349,"NBA TV",164,0.81,483,384,"SN1","SN","Wed","Weekday","7:30 PM","7:30 PM","11",165,12,22,295,165,3.6,6,191,5.48,2.49,9.6,5,1.92,1.66666666666667,8,9,1.6,3,14.6,17,31.6,3.58666666666667,4.6,8.18666666666667,21602067,7107328,4103157,207773,2581157,20062861,10739327,10907970,201409115,125107697,11004140,5022477,7620811,502464,3842795,44556055,11772281,59938583,324939377,123325418,32606207,12129805,11723968,710237,6423952,64618916,22511608,70846553,245965170,248433115,1,7.97
"923","2017-11-29","NOP","MIN",11878,22483,10603,20199,1458,2284,377748.98,15555,16903,174,"-37.80%",9456,1312,1093,11861,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","11",135,2.9,5,50,135,1.688888889,2.333333333,10.66666667,0.64,1.74,12.2222222222222,4.44444444444444,2.03703703703704,2.77777777777778,10.9090909090909,8.18181818181818,1.81818181818182,5.11363636363636,16.6666666666667,19.0909090909091,35.7575757575758,4.81481481481481,6.93181818181818,11.746632996633,1710077,753996,831366,33308,850845,1440857,1265015,1866002,15135594,13109762,1879817,784872,913042,45221,2665286,1330502,2146856,5793420,17578369,20340441,3589894,1538868,1744408,78529,3516131,2771359,3411871,7659422,16466096,33450203,0.920250843045613,2.38
"924","2017-11-29","NYK","MIA",12659,28808,11059,25306,2083,3502,519465.06,17693,19812,437,"-72.80%",11122,320,3857,15299,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:30 PM","7:30 PM","11",150,2.1,4,34,150,2.1,3,146,7.35,1.7,2.4,5.55555555555556,1.10769230769231,2.15643274853801,3,19.0909090909091,1.38461538461538,7.41028708133971,7.95555555555556,22.0909090909091,30.0464646464646,3.26412505623032,8.7949024659551,12.0590275221854,6051275,1968579,1652923,71494,1669873,7197110,4065196,12089843,64970864,35726009,15827136,4533293,2904792,126641,2170069,9804689,2597526,9264768,88719070,35613697,21878411,6501872,4557715,198135,3839942,17001799,6662722,21354611,74775553,71339706,0.893044619422572,9.05
"925","2017-11-29","ORL","OKC",25688,61627,23375,57131,2836,4496,784948.41,17797,18846,282,"64.20%",7716,3590,3363,14669,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","11",150,7.42,11.6,52.4,150,1.1,2,17,1.52,0.72,16.3636363636364,17.6,1.51948051948052,2.0952380952381,32.5,17,3.01785714285714,2.02380952380952,33.9636363636364,49.5,83.4636363636364,3.61471861471861,5.04166666666667,8.65638528138528,2774937,1573108,628038,22167,1484967,4568673,831734,1590199,22409064,6111970,7246758,2303323,3139755,170935,1457975,5797287,5445008,18957265,65248882,37310831,10021695,3876431,3767793,193102,2942942,10365960,6276742,20547464,28206351,43422801,0.944338321129152,2.24
"926","2017-11-29","PHI","WAS",2408,4217,243,399,2167,3818,114851.05,20492,20478,NA,"",15284,1918,674,17876,"NBA TV",171,0.42,250,199,"none","none","Wed","Weekday","7:00 PM","7:00 PM","11",165,1.9,3,47,165,2.7,4,76,2.94,2.48,16.3636363636364,93.3333333333333,1.5,2.19607843137255,50,105,4.58333333333333,2.47058823529412,109.69696969697,155,264.69696969697,3.69607843137255,7.05392156862745,10.75,1619279,1289853,859865,42899,1166918,8926629,6554956,6406140,56295284,42154474,1536456,799032,788566,44479,452262,1838680,1926631,3599975,17960306,18354041,3155735,2088885,1648431,87378,1619180,10765309,8481587,10006115,58133964,60508515,1.00068366051372,5.42
"927","2017-11-29","SAS","MEM",12219,24038,11036,21573,1460,2465,780362.62,18013,18418,298,"-37.20%",12810,1758,848,15416,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:30 PM","7:30 PM","11",150,1.9,2.7,12.1,135,9.2,15,85,0.94,0.63,32.7272727272727,12,1.68514412416851,3.125,80,30,4.11924119241192,7.8125,44.7272727272727,110,154.727272727273,4.81014412416851,11.9317411924119,16.7418853165804,7207378,3011446,1960254,149591,2205414,19628682,6774931,8446851,161512297,59336508,1843855,873676,554672,38701,466966,906712,1180315,1318347,10184478,13033509,9051233,3885122,2514926,188292,2672380,20535394,7955246,9765198,162419009,72370017,0.978010641763492,1.57
"928","2017-11-29","TOR","CHA",7234,14390,6645,13257,719,1133,184582.75,19800,19800,765,"1.70%",14693,1943,1241,17877,"none",NA,NA,NA,NA,"SN1","SN","Wed","Weekday","7:30 PM","7:30 PM","11",135,0.877777778,1.333333333,10.11111111,NA,NA,NA,NA,2.86,1.19,32,9.6,1.41176470588235,5.33333333333333,80,19,3.52941176470588,10.5555555555556,41.6,99,140.6,6.74509803921569,14.0849673202614,20.8300653594771,2253777,1561548,1160504,84409,4051042,3866459,4708054,10684368,33317144,28603802,1771000,832971,802804,48970,889753,2095719,1469354,3047670,20179021,17680836,4024777,2394519,1963308,133379,4940795,5962178,6177408,13732038,35412863,46284638,1,4.05
"929","2017-11-28","CHI","PHX",10657,22689,9575,20783,1337,1906,364906.85,18324,20917,48,"3.00%",9357,1508,1241,12106,"none",NA,NA,NA,NA,"none","none","Tue","Weekday","7:00 PM","7:00 PM","11",135,0.9,2,18,135,3.5,6,115,3.46,1.89,6,25.7142857142857,3.33333333333333,2.8125,5.41666666666667,15.1666666666667,3.00925925925926,1.65885416666667,31.7142857142857,20.5833333333333,52.2976190476191,6.14583333333333,4.66811342592593,10.8139467592593,18500548,3973496,3361611,229136,1677363,16030365,4640553,5606662,175886667,50459780,1918954,946753,671027,46942,478157,2667339,1759031,1565548,17971711,14761445,20419502,4920249,4032638,276078,2155520,18697704,6399584,7172210,178554006,65221225,0.876033848066166,5.35
"930","2017-11-28","CLE","MIA",4930,9966,483,880,4470,9086,279923.03,20562,20562,37,"-29.00%",15043,2670,1173,18886,"NBA TV",143,0.76,440,361,"SN1","SN","Tue","Weekday","7:00 PM","7:00 PM","11",150,3.4,6,58,135,10.3,16,148,1.5,1.7,4.28571428571429,19.0909090909091,2.11309523809524,7.41028708133971,4.72727272727273,7.22222222222222,2.33080808080808,2.80336257309942,23.3766233766234,11.9494949494949,35.3261183261183,9.52338231943495,5.1341706539075,14.6575529733424,8584341,2827452,5592585,371434,2991777,36571046,16996310,70018490,256361717,108488686,15827136,4533293,2904792,126641,2170069,9804689,2597526,9264768,88719070,35613697,24411477,7360745,8497377,498075,5161846,46375735,19593836,79283258,266166406,144102383,1,3.2
"931","2017-11-28","MIN","WAS",22543,44238,20646,40801,2364,3437,1053334.12,13442,18978,NA,"",8173,1672,648,10493,"none",NA,NA,NA,NA,"TSN2","TSN2","Tue","Weekday","7:00 PM","7:00 PM","11",135,2.5,4,61,135,3.7,7,64,1.74,2.48,8.18181818181818,105,5.11363636363636,2.47058823529412,8.66666666666667,91,5.41666666666667,2.14117647058824,113.181818181818,99.6666666666667,212.848484848485,7.58422459893048,7.5578431372549,15.1420677361854,1879817,784872,913042,45221,2665286,1330502,2146856,5793420,17578369,20340441,1536456,799032,788566,44479,452262,1838680,1926631,3599975,17960306,18354041,3416273,1583904,1701608,89700,3117548,3169182,4073487,9393395,19417049,38694482,0.708293813889767,4.22
"932","2017-11-28","SAC","MIL",14093,26543,13063,24554,1269,1989,724970.58,17583,17583,352,"-48.80%",9886,1665,1364,12915,"none",NA,NA,NA,NA,"none","none","Tue","Weekday","7:00 PM","7:00 PM","11",150,2.5,5,21,150,1.9,3,27,1.38,0.9,32.5,9.54545454545454,3.61111111111111,2.12121212121212,15.6,10.1111111111111,1.73333333333333,2.24691358024691,42.0454545454545,25.7111111111111,67.7565656565657,5.73232323232323,3.98024691358025,9.71257014590348,3516598,882898,685676,42648,852566,4342519,2443030,2487349,28007761,21323128,1613336,818579,863697,77824,2908494,7823286,3457104,7419191,48857534,28734331,5129934,1701477,1549373,120472,3761060,12165805,5900134,9906540,35831047,50057459,1,2.28
"933","2017-11-28","UTA","DEN",815,1361,72,101,744,1260,29643.09,16790,18306,110,"-34.10%",10594,1228,3491,15313,"ESPN",135,0.8,889,682,"NBAC","NBAC","Tue","Weekday","8:00 PM","Late","11",135,0.7,1,12,135,2.1,4,20,0.92,1.63,95,14,3.8,5,58.5,7.58333333333333,2.34,2.70833333333333,109,66.0833333333333,175.083333333333,8.8,5.04833333333333,13.8483333333333,1284320,732573,518124,52294,637297,1908763,1797622,2180121,18617963,16073409,1998307,738730,583499,27640,849164,3882274,1558197,1431158,32876676,14415139,3282627,1471303,1101623,79934,1486461,5791037,3355819,3611279,22500237,30488548,0.917185622200371,2.55
"934","2017-11-27","BOS","DET",42354,100563,39413,94022,3919,6541,2811015.74,18624,18624,1022,"5.80%",14362,967,1889,17218,"none",NA,NA,NA,NA,"NBAC","NBAC","Mon","Weekday","7:30 PM","7:30 PM","11",150,1.96,3,35,150,4.9,8,118,2.42,1.85,11.9166666666667,6.5,13.2407407407407,2.40740740740741,5.88235294117647,10.5882352941176,6.5359477124183,3.92156862745098,18.4166666666667,16.4705882352941,34.8872549019608,15.6481481481481,10.4575163398693,26.1056644880174,8955736,2933504,2038007,135288,543469,15517838,11383805,37917426,150615870,99849781,1809390,798815,656413,47096,966428,3058317,1336931,2200214,27534281,18239420,10765126,3732319,2694420,182384,1509897,18576155,12720736,40117640,153674187,118089201,1,4.27
"935","2017-11-27","GSW","SAC",28315,67355,25347,61400,3791,5955,2060471.65,19596,19596,1527,"-17.80%",14513,1920,1437,17870,"none",NA,NA,NA,NA,"SN1","SN","Mon","Weekday","7:30 PM","7:30 PM","11",150,0.8,1,11,150,11.1,20,271,2.49,1.38,9.75,15.6,3.25,1.73333333333333,20,25.7142857142857,6.66666666666667,2.85714285714286,25.35,45.7142857142857,71.0642857142857,4.98333333333333,9.52380952380952,14.5071428571429,11004140,5022477,7620811,502464,3842795,44556055,11772281,59938583,324939377,123325418,3516598,882898,685676,42648,852566,4342519,2443030,2487349,28007761,21323128,14520738,5905375,8306487,545112,4695361,48898574,14215311,62425932,329281896,144648546,1,3.87
"936","2017-11-27","HOU","BRK",14159,28671,12779,25952,1721,2719,532612.23,16189,18055,17,"-49.40%",11308,1320,730,13358,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:00 PM","7:00 PM","11",135,0.3,0,22,150,0.8,1,19,2.45,7.35,6.5,6.5,2.32142857142857,3.61111111111111,10,9.41176470588235,3.57142857142857,5.22875816993464,13,19.4117647058824,32.4117647058824,5.93253968253968,8.80018674136321,14.7327264239029,7224197,2244459,1992274,115327,3022796,12375978,5896893,11362770,96601351,44343886,2747213,844816,722974,62958,1972756,719795,786639,1368569,9982319,12117909,9971410,3089275,2715248,178285,4995552,13095773,6683532,12731339,97321146,56461795,0.896649127665467,9.8
"937","2017-11-27","IND","ORL",7341,16179,6501,14740,977,1439,308089.51,12501,17923,118,"-57.30%",6984,2094,269,9347,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:00 PM","7:00 PM","11",150,0.6,1,9,150,3.8,6,39,1.09,1.52,8.66666666666667,26,2.16666666666667,2.41428571428571,15,51.4285714285714,3.75,4.77551020408163,34.6666666666667,66.4285714285714,101.095238095238,4.58095238095238,8.52551020408163,13.106462585034,3329236,1045535,1150579,53943,872090,2256048,1783493,2607378,25543236,18999368,2774937,1573108,628038,22167,1484967,4568673,831734,1590199,22409064,6111970,6104173,2618643,1778617,76110,2357057,6824721,2615227,4197577,30111909,25111338,0.697483680187469,2.61
"938","2017-11-27","LAC","LAL",29304,92640,27181,87546,3136,5094,2090063.97,18086,19068,19,"90.80%",11071,1608,1356,14035,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:30 PM","7:30 PM","11",150,2.3,4,122,165,0.8,1,41,5.48,5.48,6.5,7.58333333333333,1.625,1.51666666666667,15,14.1176470588235,3.75,2.82352941176471,14.0833333333333,29.1176470588235,43.2009803921569,3.14166666666667,6.57352941176471,9.71519607843137,3887826,1333079,1830248,104583,2795812,2743289,2102679,4931723,29124020,20003338,21602067,7107328,4103157,207773,2581157,20062861,10739327,10907970,201409115,125107697,25489893,8440407,5933405,312356,5376969,22806150,12842006,15839693,49186881,145111035,0.94850010488777,10.96
"939","2017-11-27","NYK","POR",14614,33383,13380,30943,1555,2440,717861.72,18409,19812,431,"-76.10%",11013,615,4708,16336,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:30 PM","7:30 PM","11",150,2.3,5,27,150,1.3,2,95,7.35,1.14,2.16666666666667,17.3333333333333,1,1.28395061728395,5.88235294117647,45,2.71493212669683,3.33333333333333,19.5,50.8823529411765,70.3823529411765,2.28395061728395,6.04826546003017,8.33221607731412,6051275,1968579,1652923,71494,1669873,7197110,4065196,12089843,64970864,35726009,2441045,1058880,929904,80826,515907,4473674,4108658,3383515,39235699,34244201,8492320,3027459,2582827,152320,2185780,11670784,8173854,15473358,69444538,69970210,0.92918433272764,8.49
"940","2017-11-27","PHI","CLE",54084,146215,49081,133597,7061,12618,3325717.37,20527,20478,NA,"",15404,1834,1162,18400,"none",NA,NA,NA,NA,"SN1","SN","Mon","Weekday","7:00 PM","7:00 PM","11",135,9.5,15,137,150,3.2,5,92,2.94,1.5,28.6,4.72727272727273,2.62166666666667,2.33080808080808,45.7142857142857,10.6666666666667,4.19047619047619,5.25925925925926,33.3272727272727,56.3809523809524,89.7082251082251,4.95247474747475,9.44973544973545,14.4022101972102,1619279,1289853,859865,42899,1166918,8926629,6554956,6406140,56295284,42154474,8584341,2827452,5592585,371434,2991777,36571046,16996310,70018490,256361717,108488686,10203620,4117305,6452450,414333,4158695,45497675,23551266,76424630,92866330,150643160,1.00239281179803,4.44
"941","2017-11-27","SAS","DAL",1561,2866,159,258,1405,2608,70507.09,17918,18418,398,"-20.40%",12844,1808,798,15450,"NBA TV",139,0.34,187,163,"none","none","Mon","Weekday","7:30 PM","7:30 PM","11",135,0.9,1,23,135,8.7,13,81,0.94,2.71,39,4.72727272727273,2.00813008130081,1.47070707070707,42.8571428571429,18.6666666666667,2.20673635307782,5.80740740740741,43.7272727272727,61.5238095238095,105.251082251082,3.47883715200788,8.01414376048523,11.4929809124931,7207378,3011446,1960254,149591,2205414,19628682,6774931,8446851,161512297,59336508,4483044,1423726,734955,49659,2852856,4974853,2657581,1572709,45924023,17567267,11690422,4435172,2695209,199250,5058270,24603535,9432512,10019560,166487150,76903775,0.97285264415246,3.65
"942","2017-11-26","CHI","MIA",9665,21615,7892,18656,2026,2959,435290.21,20928,20917,69,"3.20%",9446,4355,2585,16386,"none",NA,NA,NA,NA,"none","none","Sun","Sun","2:30 PM","Noon","11",150,1,2,17,135,1.8,4,59,3.46,1.7,7.05882352941177,16.6666666666667,3.92156862745098,6.46929824561404,10.4210526315789,7.85714285714286,5.78947368421053,3.04981203007519,23.7254901960784,18.2781954887218,42.0036856848002,10.390866873065,8.83928571428571,19.2301525873507,18500548,3973496,3361611,229136,1677363,16030365,4640553,5606662,175886667,50459780,15827136,4533293,2904792,126641,2170069,9804689,2597526,9264768,88719070,35613697,34327684,8506789,6266403,355777,3847432,25835054,7238079,14871430,185691356,86073477,1.00052588803366,5.16
"943","2017-11-26","MEM","BRK",8616,16966,7712,15312,1117,1654,344881.59,14889,17794,157,"-35.20%",10192,509,466,11167,"none",NA,NA,NA,NA,"NBAC","NBAC","Sun","Sun","5:00 PM","Afternoon","11",135,0.2,0,16,150,1.3,1.8,8.7,0.63,7.35,12.9411764705882,9.41176470588235,3.37009803921569,5.22875816993464,24.3157894736842,12.7368421052632,6.33223684210526,7.07602339181286,22.3529411764706,37.0526315789474,59.405572755418,8.59885620915033,13.4082602339181,22.0071164430685,1843855,873676,554672,38701,466966,906712,1180315,1318347,10184478,13033509,2747213,844816,722974,62958,1972756,719795,786639,1368569,9982319,12117909,4591068,1718492,1277646,101659,2439722,1626507,1966954,2686916,10904273,25151418,0.836742722265932,7.98
