"Live_Starts","Attendance","Capacity","sellout","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","gt_tot","gt2_tot","gtq_tot","gt2q_tot","dma_tot","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","ET2_7:30 PM","ET2_Afternoon","ET2_Late","ET2_Noon","DAY2_Sat","DAY2_Sun","DAY2_Weekday","NAT.TV_ESPN","NAT.TV_NBA TV","NAT.TV_none","NAT.TV_TNT","CN.TV2_none","CN.TV2_SN","CN.TV2_TSN","CN.TV2_TSN2","ID"
1265,18203,18203,1,1109,2.72,14589,1605,820,53.3333333333333,85.2333333333333,7.72063492063492,13.8753968253968,3.21,18250898,7325800,10760566,673399,5300770,50353342,17217289,78895848,109804937,160636249,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,839
29688,16270,18055,0.901135419551371,209,-0.13,6344,1028,2273,24.7272727272727,58.1201298701299,3.68939393939394,8.93771983225108,2.79,3532290,1765332,1534724,124766,3386651,10490625,5216135,8984739,25794997,43495776,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,840
305,17583,17583,1,736,0.65,9898,1829,1291,24.5333333333333,66.8833333333333,3.48444444444444,9.26555555555556,6.86,25118665,7990226,4788833,250421,3433723,24405380,13182357,13395319,48070622,146430825,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,841
10441,17434,18306,0.952365344695728,158,0.13,10723,714,3244,71.4666666666667,137.466666666667,6.70814814814815,15.0192592592593,4.38,19784868,4706069,3879735,281430,2314660,17939128,6438175,7786783,34648328,66533189,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,842
1152,18997,18997,1,1362,-0.02,14635,188,1635,23.1,47.8692307692308,8.53111111111111,19.228547008547,8.94,40102615,11080824,7464768,436909,4258520,36093226,15379880,16514632,217439480,175567477,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,843
21328,15978,19077,0.837553074382765,72,0.09,10205,1476,672,20.4615384615385,42.5615384615385,12.3397435897436,25.4439102564103,2.93,3650817,1617843,1715846,94191,3555039,3426221,3616210,8841090,21509523,38021277,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,844
113970,20302,19200,1.05739583333333,410,0.25,11960,997,3995,10.6713286713287,26.1020979020979,6.76612276612277,19.7268065268065,5.13,13438780,4357230,2772962,184947,3396325,20492691,14041386,39490135,61441861,117417048,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,845
67704,20491,20491,1,15,0.23,8388,4772,3065,15.1748251748252,46.2979020979021,6.55717430717431,20.6511914011914,3.35,10393731,3626267,6248998,418530,3958205,39629363,18333241,72218704,64105327,126728106,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,846
13899,15785,17794,0.887096774193548,199,-0.28,10069,885,454,47.025641025641,81.3494505494506,7.89826685660019,12.7638422534256,1.77,4284900,1932556,1484576,119527,982873,5380386,5288973,4701862,14658152,47277710,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,847
22759,16122,18717,0.861355986536304,16,-0.53,7971,1446,1941,102.666666666667,174.530303030303,6.12461873638344,10.2720934838582,3.38,3149792,1617611,1652263,122303,3360756,9661966,5383735,11019166,50696214,47088372,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,848
64521,16765,16903,0.991835768798438,659,0.46,9946,1765,2075,35.0598290598291,79.8264957264957,4.76638176638177,11.3100325600326,1.36,8956835,3057319,3971121,204243,2308820,7238144,6710023,20823267,20932881,50420593,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,849
29313,18848,19812,0.951342620633959,460,-0.7,11056,295,5144,11.3076923076923,25.5553113553114,3.73816568047337,8.25904480135249,12.83,9939101,3301658,3483171,176077,4465685,9940399,6167875,17021566,67714153,55729347,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,850
171,17239,18846,0.914729916162581,257,-0.3,6448,3666,3083,37.8,83.1333333333333,4.61,11.4909523809524,2.61,6104173,2618643,1778617,76110,2357057,6824721,2615227,4197577,24665112,25111338,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,851
18087,17583,17583,1,348,-0.5,9779,1804,995,27.5692307692308,64.4025641025641,5.71282051282051,13.9879527879528,3.01,5514905,1621628,1269175,70288,1701730,8224793,4001227,3918507,31890035,35738267,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,852
12181,18418,18418,1,577,-0.12,12849,2197,1380,117.6,188.433333333333,6.889972899729,11.5507678410117,3.35,8863277,4159536,2690554,206909,2679924,20707964,8045515,10307709,162591579,77249484,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,853
77664,18997,18997,1,905,-0.17,14637,354,1211,27.2,60.95,8.11142857142857,17.3364285714286,7.11,23600374,7846058,4686656,235413,3430321,23945135,12297524,12339128,205291389,139522836,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,854
18048,19600,19600,1,806,-0.29,12944,3772,1128,29.3636363636364,73.6136363636364,9.04904306220096,24.049043062201,2.79,19156372,5578828,4055371,180584,3042159,12060737,4381019,11872146,90975118,54613065,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,855
25452,16264,18055,0.900803101633896,168,-0.17,6333,674,1741,41.9333333333333,91.9154761904762,8.12615740740741,22.1261574074074,5.35,20419502,4920249,4032638,276078,2155520,18697704,6399584,7172210,34002076,65221225,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,856
23554,19800,19800,1,879,0.5,14570,1699,1754,218.166666666667,449.166666666667,8.4,15.8117647058824,5.34,3790233,2360580,1949070,128888,4503304,5705139,6634685,14284343,35155824,46957843,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,857
71973,16381,15711,1.04264528037681,401,0.24,6746,3340,4394,24.75,40.15,9.5,15.6111111111111,4.83,10611635,4081594,2768307,192606,1017979,16597120,12654389,39778284,28184246,117762757,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,858
18797,17640,19077,0.924673690831892,221,0.2,10328,1347,1366,23.625,37.925,9.6875,15.6152777777778,6.67,5658826,2166050,2633052,153553,3685565,4839008,3572033,7979393,22922310,37684174,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,859
25132,19949,19200,1.03901041666667,421,-0.06,11821,2355,2277,36.9,54.0111111111111,9.48,13.8256790123457,3.61,6096380,2242305,1598652,127483,5761350,12798139,6114685,8991900,53747309,46301598,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,860
30868,17266,17794,0.970327076542655,270,0.5,10173,2159,1356,50.175,98.575,15.8521205357143,31.6482514880952,3.08,9068052,3118135,2546946,154028,3489762,13282690,7077208,12681117,22560456,57377395,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,861
14433,19157,18846,1.01650217552796,318,-0.11,6787,7430,1269,107.142857142857,360.142857142857,6.46040816326531,18.324693877551,2.44,4059257,2305681,1146162,74461,2122264,6477436,2629356,3770320,24317827,22185379,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,862
19423,19522,19393,1.00665188470067,547,-0.06,12417,2271,2479,105.428571428571,151.078571428571,9.61904761904762,13.7134920634921,2.52,5957643,1941778,1615580,123474,1368473,8816193,6551688,5870864,43578218,55567329,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,863
15535,20493,20917,0.979729406702682,48,-0.06,9250,5235,1368,15.4,31.0470588235294,8.55555555555556,17.2483660130719,4.65,20271548,4806467,4164415,278106,2567116,18126084,6109907,8654332,177982386,68140616,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,864
108884,20562,20562,1,61,0.14,15164,2539,1402,15.1555555555556,40.8055555555556,5.86836419753086,15.0516975308642,6.98,12472167,4160531,7422833,476017,5787589,39314335,19098989,74950213,259105006,128492024,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,865
19289,19459,19200,1.01348958333333,276,-0.22,12302,2214,1419,12.3968253968254,27.5968253968254,5.82980599647266,12.5466578483245,4.45,6362861,2208598,1647997,94880,5518142,6305355,4804437,7366129,47254525,37907708,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,866
22796,17188,17923,0.958991240305752,129,-0.22,6933,6039,995,14.3,57.7485294117647,4.50185185185185,18.5927423747277,2.94,5138626,1844350,1806992,101039,1838518,5314365,3120424,4807592,28601553,37238788,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,867
65374,18997,18997,1,1064,-0.16,14633,391,1194,77,109.272058823529,9.41875,14.3665211397059,7.37,23521021,8054081,4774184,254715,3059314,22730200,12498358,12473518,204076454,139869142,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,868
18746,17583,17583,1,427,-0.31,9718,1531,1750,45.65,105.703571428571,4.09444444444444,9.44761904761905,2.52,5957643,1941778,1615580,123474,1368473,8816193,6551688,5870864,32481435,55567329,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,869
1246,18418,18418,1,713,0.62,12974,2777,1224,70.95,246.58025210084,4.91656987998451,15.922991961012,1.66,14454136,5314769,5100009,320526,3663389,25425969,12219939,27404116,167309584,96647339,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,870
25243,19800,19800,1,884,0.57,14531,1690,1923,334.4,440.203921568627,16.589592760181,23.1235294117647,10.21,8305052,3530127,2813427,155903,5720915,11063569,8773250,22774211,40514254,64329811,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,871
28946,17551,20356,0.862202790332089,603,-0.1,9793,1664,1649,86.4285714285714,208.345238095238,5.47153914197258,11.2268087498157,4.18,17363592,5332325,3693358,171120,2622331,11643369,4524157,12864743,27764995,53967738,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,872
327789,18624,18624,1,1505,2.73,14314,324,2638,14.3058823529412,25.6135746606335,9.9843137254902,17.1039718451483,4.91,19959876,7955981,9658818,637752,4386264,60073893,23156086,97856009,195171925,223175199,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,873
43820,16875,18055,0.934644142896704,207,-0.14,6651,534,1596,28.025,70.025,5.88978794642857,12.2179129464286,4.34,9143151,3191212,2663301,162269,3500953,15043317,7655924,12928318,30347689,59105331,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,874
10418,13860,15711,0.882184456750048,127,-0.48,6212,3181,2030,44.8,76,4.97777777777778,8.44444444444444,3.79,5172497,2030988,1415976,99966,1327076,5421801,3713614,4348207,17008927,39236104,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,875
1702,19427,19077,1.01834670021492,500,1.54,10678,376,3819,16.7820512820513,34.548717948718,8.81294515669516,18.1145655270655,2.69,10355341,3660423,6395389,420404,3881530,38666765,18465664,73066160,56750067,126169522,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,876
2502,18997,18997,1,1288,-0.02,14637,192,1594,37.6923076923077,90.775641025641,4.50512820512821,10.8967948717949,8.42,23221346,8397181,4963022,250672,3748075,28989490,17294283,17314110,210335744,167262171,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,877
14350,16033,17794,0.901034056423514,143,-0.39,9957,1381,364,22.0769230769231,48.0769230769231,5.67628205128205,12.3116987179487,1.72,5173091,1919211,1705251,92644,1339056,3162760,2963808,3925725,12440526,32032877,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,878
30963,19600,19600,1,916,-0.25,12598,4243,1124,105.777777777778,372.277777777778,5.32488820089439,18.7057318541452,4.18,17363592,5332325,3693358,171120,2622331,11643369,4524157,12864743,90557750,53967738,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,879
36722,14594,18717,0.779718972057488,11,-0.63,7025,2805,1009,23.2136752136752,47.5886752136752,6.75403608736942,13.1336657169991,2.75,3422726,1617394,1520110,124920,3874922,10881603,4794035,9619405,51915851,46973751,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,880
14081,15654,16903,0.926107791516299,159,-0.39,9539,1917,991,192.111111111111,287.986111111111,10.572440087146,17.7893518518519,3.5,3963854,2315544,1991870,117717,4901887,5307316,5973069,12550370,19002053,41713564,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,881
55661,18695,19812,0.943620028265698,325,-0.8,10914,343,4505,80.7692307692308,202.102564102564,7.77041420118343,14.4504142011834,8.27,7335595,2701152,2171047,123788,2307170,9105873,5862818,14269964,66879627,51799418,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,882
32829,18203,18203,1,517,-0.04,14528,1756,551,23.6923076923077,50.775641025641,5.17094017094017,13.1239824989825,4.18,25747306,6276819,6501366,400071,3135338,21827652,10085561,24563927,81279247,87770611,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,883
25768,19206,19393,0.990357345433919,250,-0.35,12201,1497,1244,60.2,200.6,5.19555555555556,17.8420105820106,2.66,5215982,2631988,1557942,102993,2000874,9042347,4940392,4973714,43804372,40356171,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,884
41645,19535,19200,1.01744791666667,306,-0.02,11581,2598,2178,96.2,155.325,7.65344173441734,12.4827100271003,3.65,11690422,4435172,2695209,199250,5058270,24603535,9432512,10019560,65552705,76903775,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,885
1933,18055,18055,1,21,-0.32,11208,2585,1178,87.75,164.75,8.95798319327731,15.7983193277311,5.31,9477974,3806007,3152778,199736,7073838,16242437,10604947,22047138,100467810,72947688,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,886
69933,19596,19596,1,2401,0.06,14649,1931,1471,60.5,135.5,8.26309523809524,17.6321428571429,4.01,13779077,6595585,8248849,524631,5327762,49124728,12604015,61528782,329508050,129437388,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,887
54454,19068,19068,1,8,-0.21,10857,2353,1812,24.75,80.5833333333333,3.575,10.8041666666667,8.42,5507105,2622932,2690113,147482,3962730,11669918,8657635,11337863,38050649,62157812,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,888
41197,13244,18717,0.707592028637068,9,-0.61,7375,1646,966,27.7619047619048,72.6336996336996,6.86954365079365,17.7322573260073,1.53,3457191,1692255,1418369,116525,3375460,8729998,4637419,8737538,49764246,41767840,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,889
24530,14631,16903,0.865585990652547,124,-0.43,9100,1342,798,31.1666666666667,94.5,4.58333333333333,14.0277777777778,3.05,3365976,1902086,1561666,90626,1325355,2520139,2535599,3726860,16214876,31022738,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,890
193494,19812,19812,1,512,-0.43,11031,237,5281,14.3611111111111,32.9722222222222,6.88822115384615,15.7143429487179,8.85,14635616,4796031,7245508,442928,4661650,43768156,21061506,82108333,101541910,144214695,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,891
84813,17533,18055,0.971088341179729,232,0.09,6445,1420,2120,40.0277777777778,94.4722222222222,5.26414930555556,12.5280381944444,7.37,23521021,8054081,4774184,254715,3059314,22730200,12498358,12473518,38034572,139869142,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,892
22638,18895,19393,0.974320631155572,244,-0.3,12310,2038,1324,57.1388888888889,112.694444444444,8.73015873015873,20.0793650793651,2.77,4439352,1797610,1513403,108466,1365071,8355948,5666855,4814673,43117973,48659340,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,893
21304,17236,18306,0.941549218835354,128,-0.15,10672,2126,1483,58.6666666666667,222,7.70916666666667,20.0925,2.66,3164137,1517445,1431166,97515,3302583,3239265,3944478,7973541,19948465,36413850,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,894
895,14660,20356,0.720180782078994,418,-0.5,9622,638,366,82.5,242.5,3.38627450980392,9.77843137254902,3.86,5053054,1681930,1474242,87127,1304828,6181199,4369661,6087324,22302825,39677169,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,895
132385,18624,18624,1,1229,0.61,14487,725,1999,141.111111111111,305.032679738562,14.5243282498184,27.7187726942629,5.28,11209513,4495052,3198511,219697,4594511,19384297,16091859,48601794,154482329,128453583,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,896
33523,16236,20491,0.792347860036113,6,-0.65,8056,1896,1209,17.8632478632479,55.2112870789341,6.83494110394695,21.0336747640777,3.55,17636526,5332108,3561205,173737,3136497,12863006,3934457,11464982,37338970,53853117,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,897
36932,15581,17923,0.869329911287173,181,0.17,7964,3050,663,25.5555555555556,58.2777777777778,8.17460317460317,18.0515873015873,3.54,10553433,3289994,3142853,169270,3894886,14632026,7680386,13970148,37919214,63343254,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,898
58908,18203,18203,1,539,0.16,14589,1672,665,35.5555555555556,72.2143790849673,6.15343915343915,11.977267351385,3.43,11729802,3727049,3874710,220594,4310831,10772140,8102589,20529974,70223735,54878098,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,899
79872,20378,19200,1.06135416666667,569,1.27,10804,1102,5551,16.4666666666667,33.8,6.7362037037037,13.5843518518519,4.21,13067385,4251178,6327540,421093,5844633,41545899,19653891,71591199,82495069,126055953,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,900
96567,19596,19596,1,2669,0.41,14622,2180,1267,33.9285714285714,89.9285714285714,5.40595238095238,12.472619047619,5.43,12623419,6312330,8480676,545363,5009713,53482684,18327237,66344723,333866006,165479892,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,901
22591,18055,18055,1,55,-0.15,11285,1826,1411,42.656862745098,69.9295900178253,12.640056022409,20.903043035396,3.08,9068052,3118135,2546946,154028,3489762,13282690,7077208,12681117,97508063,57377395,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,902
93037,18717,18717,1,18,-0.09,8486,2994,4820,22.7254901960784,58.7254901960784,4.82657952069717,12.2932461873638,6.38,23215403,7925907,4966854,285597,5489651,27886147,14196431,18327161,68920395,153842028,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,903
27824,17624,16903,1.04265514997338,361,0.03,10310,1504,1626,61.75,91.2357142857143,11.3472222222222,16.8615079365079,6.12,5597903,2087075,2661614,137891,3646657,4184146,3367694,6797725,17878883,33113100,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,904
28298,19812,19812,1,485,-0.71,10984,196,5807,49.4957983193277,78.9503437738732,6.67449543920132,11.8586446233505,8.73,9567873,2851477,2338599,114142,2522439,11539629,6508226,14577192,69313383,57049137,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,905
28081,16910,18055,0.936582664081972,186,-0.16,6373,2152,2308,31.6666666666667,105.72380952381,9.99479166666667,21.630505952381,3.63,3798771,1731625,1584069,92163,3143443,3997841,3905887,7358968,19302213,35101886,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,906
10642,18418,18418,1,627,0.14,12932,3141,665,60.5126050420168,176.14896867838,7.62275967297488,23.4749400129601,4.4,25707926,6984942,5321865,378727,3882777,35659047,11415484,14053513,177542662,109796288,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,907
722,17413,18306,0.951218179831749,148,-0.19,10680,2172,1655,87.1764705882353,154.812834224599,9.24915032679739,15.8915745692216,8.27,4031533,1577389,1241098,115252,2610053,2628558,2584261,3548690,19337758,28191318,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,908
16983,17260,20356,0.847907250933386,654,-0.17,9702,1891,1807,76,280,3.45228758169935,9.30326797385621,4.89,3192355,1947122,1518866,101797,926772,2917962,3197215,5460833,19039588,36267017,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,909
88882,18624,18624,1,1319,0.58,14528,1005,1649,24,39.6470588235294,16.3636363636364,28.1610219845514,3.61,10726736,3766475,2840811,184258,1433222,17613557,12853159,40965096,152711589,117530617,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,910
15303,22416,20917,1.07166419658651,81,0.05,9456,3529,1807,29.2363636363636,46.6219845513963,13.3090909090909,20.3875222816399,4.55,21829784,5019031,4512190,283079,2549453,18286413,6424046,8214040,178142715,69459148,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,911
29300,16687,20491,0.814357522814894,1,0.11,7977,2267,688,19.6363636363636,45.3422459893048,4.16161616161616,8.75638740344623,4.26,3465289,1946905,1386713,104414,1440938,4137599,2607515,4061072,28613563,36152396,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,912
61269,18203,18203,1,749,0.49,14579,1463,964,26.8363636363636,54.404991087344,4.13766233766234,8.24900687547746,6.2,11134584,3636402,4970003,275518,4253787,8540576,7547687,23888988,67992171,57314169,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,913
13603,16507,18055,0.914261977291609,152,-0.35,5652,3019,1678,97.2,172.521428571429,10.1357142857143,17.5221460459184,3.41,4693891,2519861,1299065,69109,1963124,7236012,2590765,3155747,22540384,20873415,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,914
22082,19393,19393,1,554,-0.05,12227,2328,2442,62.8363636363636,102.373128342246,8.33131313131313,17.7174787086552,8.49,5188258,1903696,1652878,143784,2488663,5193469,4895297,4752084,39955494,46362110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,915
740,18418,18418,1,548,-0.11,12805,2604,1105,108,278.791208791209,7.60975609756098,22.3926263438459,1.84,8820714,3830025,2823951,227415,5113908,27451968,10232035,15866042,169335583,88070839,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,916
20663,18306,18306,1,151,-0.02,10686,2372,1730,67.5,207.807692307692,5.31118421052632,13.4677226720648,2.62,17111456,5265866,3422916,178935,2807366,11713452,4395148,11444889,28422652,51687106,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,917
162280,18055,18055,1,65,1.34,11093,916,3965,18.6041666666667,39.4041666666667,7.45132688492063,15.9400173611111,3.95,15808538,5071911,7584859,486761,6014573,48947024,22893203,81381260,133172397,152832572,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,918
51756,17583,17583,1,457,-0.3,9482,2121,1196,43.4285714285714,116.228571428571,4.35039682539683,11.6303968253968,4.32,5135877,2172751,1545541,85547,2019484,13269148,8997986,8893489,36934390,63477602,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,919
36020,19800,19800,1,794,0.11,14564,1477,1598,196.333333333333,316.583333333333,10.9901960784314,22.2696078431373,3.5,3963854,2315544,1991870,117717,4901887,5307316,5973069,12550370,34758001,41713564,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,920
84775,20356,20356,1,938,0.69,10788,1796,3438,79.9117647058823,277.078431372549,4.24705882352941,11.5627450980392,7.96,23138523,7906360,4891723,252252,3033419,21901541,12665958,14507945,38023167,143461738,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,921
3483,18624,18624,1,1319,0.91,14435,748,2036,22.75,37.75,11.4592592592593,19.0148148148148,7.9,30557803,10040832,6141164,343061,3124626,35580699,22123132,48825396,170678731,224957478,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,922
29972,14407,20491,0.703089161095115,3,-0.67,8020,1400,634,29.25,44.6136363636364,8.74691358024691,13.4304152637486,2.94,5138626,1844350,1806992,101039,1838518,5314365,3120424,4807592,29790329,37238788,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,923
1650,19596,19596,1,1984,0.04,13903,2770,1250,21.125,42.4821428571429,10.359375,20.8325892857143,4.23,12883957,5807349,8533853,547685,6508081,45886557,13919137,65732003,326269879,143665859,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,924
43253,18803,18846,0.997718348721214,222,-0.04,6561,4001,3640,83.4166666666667,119.616666666667,9.74285714285714,14.579010989011,8.87,8826212,3541687,2280961,93661,3154840,11765783,4896930,13680042,29606174,41837979,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,925
29274,16500,18055,0.913874273054555,129,-0.4,5463,3458,1962,29.7555555555556,53.9732026143791,6.47600511695907,11.3878714095287,3.59,17746090,5480046,3575819,173583,2648226,12472028,4356557,10830316,27776400,50375142,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,926
6112,20562,20562,1,23,-0.33,15010,2469,1156,27.2521008403361,63.9274255156608,10.5054271708683,22.67930884475,2.4,10197677,3646031,6456282,449258,5900271,44394332,20453414,77437681,264185003,137223017,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,927
41940,15014,17923,0.837694582380182,134,-0.39,7048,4039,617,45.7386363636364,77.375,8.32007575757576,15.2594696969697,1.73,5039313,1799531,1981945,87251,1722935,3696905,3048508,4473380,26984093,32109130,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,928
54313,18704,19812,0.944074298405007,376,-0.79,10899,509,4718,11,22,5.73504273504274,11.3760683760684,8.54,7822275,2801550,2455727,120464,2559626,9292829,5534550,15137513,67066583,53406845,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,929
35084,18692,19393,0.963852936626618,276,-0.32,12232,1507,1569,30.7,80.5571428571428,4.1375,9.88039021164021,1.77,4284900,1932556,1484576,119527,982873,5380386,5288973,4701862,40142411,47277710,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,930
1814,17583,17583,1,477,-0.2,9643,1548,1905,33.1,70.9571428571429,3.81269841269841,8.13809523809524,2.1,10763356,3186221,3825431,213583,2310541,10139806,7888038,21444614,33805048,58633959,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,931
32497,18418,18418,1,310,-0.28,12753,2077,1111,59.1727272727273,167.458441558442,4.2920300566642,11.852812093056,6.42,11095204,4344525,3790502,254174,5001226,22371971,8877610,13378574,164255586,79339846,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,932
17848,19800,19800,1,772,0.09,14672,1110,1371,109.5,195.5,7.89950980392157,14.7622549019608,6.32,20754325,5535044,4522115,313545,5728405,19896824,9348607,16291030,49347509,79063582,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,933
59232,16063,18306,0.877471867147383,131,-0.2,10638,116,2754,127.65,196.983333333333,6.05666666666667,9.65666666666667,3.86,2903599,2022426,1377989,95193,1804215,10835392,8352578,8586261,27544592,58227883,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,934
26079,14505,20356,0.712566319512674,492,-0.47,9598,329,459,66.8095238095238,143.380952380952,3.14684095860566,6.26318082788671,5.19,6019500,2222758,1523521,94138,3305118,6813533,4584212,5172684,22935159,35921308,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,935
110075,13215,15711,0.841130418178346,210,-0.24,6410,2425,1912,30,58.2352941176471,17.3333333333333,28.7058823529412,4.83,10611635,4081594,2768307,192606,1017979,16597120,12654389,39778284,28184246,117762757,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,936
88207,19596,19596,1,1903,-0.03,14511,2110,1240,22.9818181818182,49.3151515151515,8.21881977671451,18.0017145135566,4.19,26831276,9555770,10525603,629105,6012864,54360744,14369807,69203351,334744066,158939115,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,937
34972,15905,18055,0.880919412905012,113,-0.52,5516,2764,1056,40.7142857142857,72.3319327731092,9.36111111111111,19.1183108660131,9.24,4666167,1791569,1394001,109900,2450913,3387134,2545670,2934117,18691506,26879354,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,938
84254,20562,20562,1,45,-0.06,15168,2854,1058,38.6666666666667,73.1666666666667,11.4259259259259,19.6516203703704,3.91,10240240,3975542,6322885,428752,3466287,37650328,18266894,71879348,257440999,126401662,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,939
36464,16914,18055,0.936804209360288,25,-0.3,11122,1944,1181,138.666666666667,232.583333333333,9.35238095238095,19.187619047619,3.37,8508517,2977032,2510398,167621,3660093,14284741,7694515,13542891,98510114,60417295,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,940
